counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.640895,,,,,,,,0.640895,1,,,,,,93,WORD,UN,33,travel,PUBLIC,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,290,290,152,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.68575,,,,,,,,0.68575,1,,,,,,331,NW,UN,33,vangue,GILFEW,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,291,291,390,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.764805,,,,,,,,0.764805,1,,,,,,234,WORD,"ID",33,clumsy,CLUMSY,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,292,292,53,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.71789,,,,,,,,0.71789,1,,,,,,190,WORD,"ID",33,backup,BACKUP,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,293,293,9,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.677035,,,,,,,,0.677035,1,,,,,,297,NW,"ID",16,fertic,FERTIC,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,294,294,356,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.68414,,,,,,,,0.68414,1,,,,,,26,WORD,"ID",16,sprint,SPRINT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,295,295,85,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.66584,,,,,,,,0.66584,1,,,,,,232,WORD,"ID",33,inject,INJECT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,296,296,51,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.582795,,,,,,,,0.582795,1,,,,,,349,NW,UN,33,nagurs,ASYLEN,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,297,297,408,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.650945,,,,,,,,0.650945,1,,,,,,55,WORD,"ID",16,stroke,STROKE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,298,298,114,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.54952,,,,,,,,0.54952,1,,,,,,324,NW,UN,33,thruse,STEIKH,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,299,299,383,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.52602,,,,,,,,0.52602,1,,,,,,182,WORD,"ID",33,winter,WINTER,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,300,300,1,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.69886,,,,,,,,0.69886,1,,,,,,373,NW,UN,16,sliant,BIGENT,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,301,301,432,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.516445,,,,,,,,0.516445,1,,,,,,148,WORD,UN,16,invade,CUSTOM,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,302,302,207,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.489265,,,,,,,,0.489265,1,,,,,,290,NW,"ID",16,splino,SPLINO,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,303,303,349,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.58346,,,,,,,,0.58346,1,,,,,,104,WORD,UN,33,number,STUDIO,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,304,304,163,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.515455,,,,,,,,0.515455,1,,,,,,286,NW,"ID",16,reldon,RELDON,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,305,305,345,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.536685,,,,,,,,0.536685,1,,,,,,216,WORD,"ID",33,behalf,BEHALF,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,306,306,35,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.699355,,,,,,,,0.699355,1,,,,,,48,WORD,"ID",16,walnut,WALNUT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,307,307,107,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.616345,,,,,,,,0.616345,1,,,,,,169,WORD,UN,16,pounce,GENIUS,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,308,308,228,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.709945,,,,,,,,0.709945,1,,,,,,261,NW,"ID",16,stunch,STUNCH,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,309,309,320,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.56595,,,,,,,,0.56595,1,,,,,,399,NW,UN,16,wearox,FOURET,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,310,310,458,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.54376,,,,,,,,0.54376,1,,,,,,108,WORD,UN,33,wonder,RECKON,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,311,311,167,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.76962,,,,,,,,0.76962,1,,,,,,125,WORD,UN,16,enough,NICKEL,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,312,312,184,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.558245,,,,,,,,0.558245,1,,,,,,165,WORD,UN,16,starch,INVEST,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,313,313,224,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.690525,,,,,,,,0.690525,1,,,,,,299,NW,"ID",16,sturch,STURCH,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,314,314,358,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58247,,,,,,,,0.58247,1,,,,,,280,NW,"ID",16,curbol,CURBOL,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,315,315,339,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.62458,,,,,,,,0.62458,1,,,,,,469,NW,"ID",33,padifs,PADIFS,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,316,316,288,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.604585,,,,,,,,0.604585,1,,,,,,36,WORD,"ID",16,vanish,VANISH,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,317,317,95,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.564595,,,,,,,,0.564595,1,,,,,,35,WORD,"ID",16,socket,SOCKET,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,318,318,94,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.56756,,,,,,,,0.56756,1,,,,,,62,WORD,UN,33,launch,REGION,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,319,319,121,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.567385,,,,,,,,0.567385,1,,,,,,343,NW,UN,33,scrily,AIMOSY,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,320,320,402,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.55826,,,,,,,,0.55826,1,,,,,,450,NW,"ID",33,phrect,PHRECT,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,321,321,269,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53125,,,,,,,,0.53125,1,,,,,,53,WORD,"ID",16,police,POLICE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,322,322,112,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.699995,,,,,,,,0.699995,1,,,,,,321,NW,UN,33,slanch,MIATOR,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,323,323,380,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.62053,,,,,,,,0.62053,1,,,,,,9,WORD,"ID",16,hustle,HUSTLE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,324,324,68,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.56905,,,,,,,,0.56905,1,,,,,,215,WORD,"ID",33,phobia,PHOBIA,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,325,325,34,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.893625,,,,,,,,0.893625,1,,,,,,376,NW,UN,16,veigma,IGUARE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,326,326,435,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.539835,,,,,,,,0.539835,1,,,,,,66,WORD,UN,33,policy,GOSPEL,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,327,327,125,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.602995,,,,,,,,0.602995,1,,,,,,164,WORD,UN,16,invest,MARKET,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,328,328,223,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.552715,,,,,,,,0.552715,1,,,,,,292,NW,"ID",16,ablint,ABLINT,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,329,329,351,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.49059,,,,,,,,0.49059,1,,,,,,362,NW,UN,16,breali,TIREAU,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,330,330,421,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.522165,,,,,,,,0.522165,1,,,,,,214,WORD,"ID",33,intake,INTAKE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,331,331,33,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.55534,,,,,,,,0.55534,0,,,,,,183,WORD,"ID",33,mildew,MILDEW,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,332,332,2,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.551485,,,,,,,,0.551485,1,,,,,,199,WORD,"ID",33,invoke,INVOKE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,333,333,18,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.582645,,,,,,,,0.582645,1,,,,,,218,WORD,"ID",33,shrink,SHRINK,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,334,334,37,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.6001,,,,,,,,0.6001,1,,,,,,76,WORD,UN,33,racket,EXOTIC,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,335,335,135,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51573,,,,,,,,0.51573,1,,,,,,47,WORD,"ID",16,income,INCOME,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,336,336,106,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.484585,,,,,,,,0.484585,1,,,,,,340,NW,UN,33,myrtie,FIATCH,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,337,337,399,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58715,,,,,,,,0.58715,1,,,,,,430,NW,"ID",33,caroey,CAROEY,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,338,338,249,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.516355,,,,,,,,0.516355,1,,,,,,176,WORD,UN,16,advent,STRIFE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,339,339,235,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.599855,,,,,,,,0.599855,1,,,,,,312,NW,UN,33,paurse,NERAWL,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,340,340,371,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.889695,,,,,,,,0.889695,1,,,,,,443,NW,"ID",33,dorsex,DORSEX,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,341,341,262,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.574325,,,,,,,,0.574325,1,,,,,,153,WORD,UN,16,author,BEHOLD,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,342,342,212,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.603775,,,,,,,,0.603775,1,,,,,,44,WORD,"ID",16,danger,DANGER,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,343,343,103,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.76719,,,,,,,,0.76719,1,,,,,,85,WORD,UN,33,rodent,SPRAWL,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,344,344,144,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.63295,,,,,,,,0.63295,1,,,,,,42,WORD,"ID",16,chapel,CHAPEL,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,345,345,101,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.668635,,,,,,,,0.668635,1,,,,,,433,NW,"ID",33,drance,DRANCE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,346,346,252,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.704215,,,,,,,,0.704215,1,,,,,,78,WORD,UN,33,theory,COLUMN,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,347,347,137,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,,0,,,,,,,,,0.704215,-1,,,,,,429,NW,"ID",33,funtle,FUNTLE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,348,348,248,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.57757,,,,,,,,0.57757,1,,,,,,158,WORD,UN,16,detail,ISLAND,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,349,349,217,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.6698,,,,,,,,0.6698,1,,,,,,266,NW,"ID",16,varmit,VARMIT,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,350,350,325,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.616155,,,,,,,,0.616155,1,,,,,,154,WORD,UN,16,lizard,AUTHOR,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,351,351,213,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.53521,,,,,,,,0.53521,1,,,,,,441,NW,"ID",33,rastoe,RASTOE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,352,352,260,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.565275,,,,,,,,0.565275,1,,,,,,336,NW,UN,33,rejols,GHODUS,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,353,353,395,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.613365,,,,,,,,0.613365,1,,,,,,357,NW,UN,33,fleack,DERAIN,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,354,354,416,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.502135,,,,,,,,0.502135,1,,,,,,444,NW,"ID",33,jaunce,JAUNCE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,355,355,263,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.570505,,,,,,,,0.570505,1,,,,,,57,WORD,"ID",16,change,CHANGE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,356,356,116,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.568915,,,,,,,,0.568915,1,,,,,,113,WORD,UN,33,placid,CHORUS,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,357,357,172,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.555975,,,,,,,,0.555975,1,,,,,,226,WORD,"ID",33,casino,CASINO,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,358,358,45,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.587065,,,,,,,,0.587065,1,,,,,,201,WORD,"ID",33,admire,ADMIRE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,359,359,20,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.535505,,,,,,,,0.535505,1,,,,,,283,NW,"ID",16,veralf,VERALF,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,360,360,342,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.719065,,,,,,,,0.719065,1,,,,,,300,NW,"ID",16,yarion,YARION,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,361,361,359,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.6025,,,,,,,,0.6025,1,,,,,,248,NW,"ID",16,strole,STROLE,z,,,,,,0.01171875,-0.412760417,1,0,0,,0,362,362,307,1,,break_done_button
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,1.135755,,,,,,,,1.135755,1,,,,,,41,WORD,"ID",16,spring,SPRING,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,363,363,100,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,1.05234,,,,,,,,1.05234,1,,,,,,114,WORD,UN,33,guitar,PLACID,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,364,364,173,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.67203,,,,,,,,0.67203,1,,,,,,456,NW,"ID",33,broget,BROGET,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,365,365,275,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.56868,,,,,,,,0.56868,1,,,,,,263,NW,"ID",16,dolica,DOLICA,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,366,366,322,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.60345,,,,,,,,0.60345,1,,,,,,83,WORD,UN,33,mortal,RESULT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,367,367,142,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.68508,,,,,,,,0.68508,1,,,,,,478,NW,"ID",33,acrise,ACRISE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,368,368,297,1,,
