counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.568175,,,,,,,,0.568175,1,,,,,,276,NW,UN,16,petain,YARMON,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,298,298,455,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.56219,,,,,,,,0.56219,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,299,299,43,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5675,,,,,,,,0.5675,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,300,300,279,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.628225,,,,,,,,0.628225,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,301,301,25,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.562855,,,,,,,,0.562855,1,,,,,,468,NW,UN,33,padifs,WICTOR,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,302,302,407,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70226,,,,,,,,0.70226,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,303,303,131,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.57707,,,,,,,,0.57707,1,,,,,,383,NW,"ID",16,aungre,AUNGRE,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,304,304,322,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.566385,,,,,,,,0.566385,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,305,305,251,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.59898,,,,,,,,0.59898,1,,,,,,272,NW,UN,16,sortel,DAMILT,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,306,306,451,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.62533,,,,,,,,0.62533,1,,,,,,394,NW,"ID",16,spaqux,SPAQUX,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,307,307,333,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.524805,,,,,,,,0.524805,1,,,,,,173,WORD,"ID",16,shower,SHOWER,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,308,308,112,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.653175,,,,,,,,0.653175,1,,,,,,200,WORD,UN,33,admire,BEACON,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,309,309,139,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.51869,,,,,,,,0.51869,1,,,,,,128,WORD,"ID",16,senior,SENIOR,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,310,310,67,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.46722,,,,,,,,0.46722,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,311,311,182,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.53495,,,,,,,,0.53495,1,,,,,,270,NW,UN,16,aubrid,WRIMSY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,312,312,449,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.535595,,,,,,,,0.535595,1,,,,,,164,WORD,"ID",16,market,MARKET,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,313,313,103,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.55166,,,,,,,,0.55166,1,,,,,,275,NW,UN,16,yarmon,SLEIRT,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,314,314,454,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.532765,,,,,,,,0.532765,1,,,,,,242,NW,UN,16,musied,UNWERT,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,315,315,421,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.739255,,,,,,,,0.739255,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,316,316,282,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.49989,,,,,,,,0.49989,1,,,,,,216,WORD,UN,33,liquor,BEHALF,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,317,317,155,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.65718,,,,,,,,0.65718,1,,,,,,249,NW,UN,16,milted,BATROL,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,318,318,428,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.52024,,,,,,,,0.52024,1,,,,,,186,WORD,UN,33,course,PORTAL,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,319,319,125,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.546095,,,,,,,,0.546095,1,,,,,,389,NW,"ID",16,witmer,WITMER,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,320,320,328,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60974,,,,,,,,0.60974,1,,,,,,145,WORD,"ID",16,parish,PARISH,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,321,321,84,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.70846,,,,,,,,0.70846,1,,,,,,368,NW,"ID",16,hornal,HORNAL,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,322,322,307,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.011235,,,,,,,,1.011235,1,,,,,,413,NW,"ID",16,equats,EQUATS,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,323,323,352,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.49851,,,,,,,,0.49851,0,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,324,324,5,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.569885,,,,,,,,0.569885,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,325,325,294,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.740805,,,,,,,,0.740805,1,,,,,,396,NW,"ID",16,flengy,FLENGY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,326,326,335,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.49715,,,,,,,,0.49715,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,327,327,141,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.566905,,,,,,,,0.566905,1,,,,,,212,WORD,UN,33,squeal,VERIFY,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,328,328,151,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.519475,,,,,,,,0.519475,1,,,,,,15,WORD,UN,16,faucet,AMOUNT,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,329,329,194,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.51601,,,,,,,,0.51601,1,,,,,,232,WORD,UN,33,nature,INJECT,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,330,330,171,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.42774,,,,,,,,0.42774,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,331,331,27,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.43677,,,,,,,,0.43677,1,,,,,,2,WORD,UN,16,knight,BRIDGE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,332,332,181,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.39669,,,,,,,,0.39669,0,,,,,,305,NW,"ID",33,forgle,FORGLE,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,333,333,244,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.543215,,,,,,,,0.543215,1,,,,,,407,NW,"ID",16,suiver,SUIVER,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,334,334,346,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.643775,,,,,,,,0.643775,1,,,,,,148,WORD,"ID",16,custom,CUSTOM,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,335,335,87,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.46645,,,,,,,,0.46645,1,,,,,,20,WORD,UN,16,simple,BREAST,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,336,336,199,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.48373,,,,,,,,0.48373,0,,,,,,260,NW,UN,16,stunch,UNJECT,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,337,337,439,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.6265,,,,,,,,0.6265,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,338,338,403,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.632175,,,,,,,,0.632175,1,,,,,,161,WORD,"ID",16,pastor,PASTOR,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,339,339,100,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.51275,,,,,,,,0.51275,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,340,340,52,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63305,,,,,,,,0.63305,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,341,341,154,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.864575,,,,,,,,0.864575,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,342,342,146,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.533295,,,,,,,,0.533295,1,,,,,,234,WORD,UN,33,poster,CLUMSY,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,343,343,173,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.52408,,,,,,,,0.52408,1,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,344,344,90,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.05396,,,,,,,,1.05396,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,345,345,21,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.4881,,,,,,,,0.4881,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,346,346,40,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.46747,,,,,,,,0.46747,1,,,,,,7,WORD,UN,16,abrupt,ANCHOR,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,347,347,186,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.42566,,,,,,,,0.42566,1,,,,,,53,WORD,UN,16,ramble,POLICE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,348,348,232,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.509965,,,,,,,,0.509965,1,,,,,,237,WORD,UN,33,glance,POSTER,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,349,349,176,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.58665,,,,,,,,0.58665,1,,,,,,446,NW,UN,33,gircue,RUNAMO,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,350,350,385,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.540715,,,,,,,,0.540715,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,351,351,128,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.61604,,,,,,,,0.61604,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,352,352,405,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.553765,,,,,,,,0.553765,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,353,353,39,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.50115,,,,,,,,0.50115,1,,,,,,26,WORD,UN,16,butler,SPRINT,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,354,354,205,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.66097,,,,,,,,0.66097,1,,,,,,388,NW,"ID",16,cragin,CRAGIN,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,355,355,327,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.59537,,,,,,,,0.59537,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,356,356,248,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.61172,,,,,,,,0.61172,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,357,357,143,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.649935,,,,,,,,0.649935,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,358,358,252,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.61128,,,,,,,,0.61128,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,359,359,250,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.525515,,,,,,,,0.525515,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,360,360,270,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.55474,,,,,,,,0.55474,1,,,,,,438,NW,UN,33,limpor,BAITCH,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,361,361,377,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.701735,,,,,,,,0.701735,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,,,,,,0.004429616,-0.085975052,0,0,0,space,0,362,362,418,1,,19.67523
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.079075,,,,,,,,1.079075,1,,,,,,83,WORD,"ID",33,result,RESULT,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,363,363,22,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.534775,,,,,,,,0.534775,1,,,,,,298,NW,UN,16,sturch,PIERGY,z,,,,,,0.001227501,-0.196979433,0,0,0,,0,364,364,477,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.522545,,,,,,,,0.522545,0,,,,,,16,WORD,UN,16,charge,FAUCET,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,365,365,195,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.599055,,,,,,,,0.599055,0,,,,,,163,WORD,"ID",16,string,STRING,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,366,366,102,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54514,,,,,,,,0.54514,1,,,,,,206,WORD,UN,33,wreath,TAILOR,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,367,367,145,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.49294,,,,,,,,0.49294,1,,,,,,137,WORD,"ID",16,finger,FINGER,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,368,368,76,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.459185,,,,,,,,0.459185,1,,,,,,35,WORD,UN,16,vanish,SOCKET,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,369,369,214,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.62682,,,,,,,,0.62682,1,,,,,,397,NW,"ID",16,camble,CAMBLE,z,,,,,,0.001227501,-0.196979433,0,0,0,,0,370,370,336,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.51613,,,,,,,,0.51613,1,,,,,,60,WORD,UN,16,fright,PENCIL,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,371,371,239,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.584585,,,,,,,,0.584585,1,,,,,,153,WORD,"ID",16,behold,BEHOLD,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,372,372,92,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.530855,,,,,,,,0.530855,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,373,373,174,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.494975,,,,,,,,0.494975,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,374,374,57,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.46092,,,,,,,,0.46092,1,,,,,,138,WORD,"ID",16,melody,MELODY,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,375,375,77,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.476645,,,,,,,,0.476645,1,,,,,,132,WORD,"ID",16,strong,STRONG,m,,,,,,0.001227501,-0.196979433,0,0,0,,0,376,376,71,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.54589,,,,,,,,0.54589,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,,,,,,0.001227501,-0.196979433,0,0,0,,0,377,377,409,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.581695,,,,,,,,0.581695,1,,,,,,354,NW,"ID",33,virlex,VIRLEX,z,,,,,,0.001227501,-0.196979433,0,0,0,,0,378,378,293,1,,
