counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.718185,1,,,,,,283,NW,UN,16,shaple,VERALF,z,0.718185,,,,,,0.066467289,-0.479062841,0,0,0,,0,294,294,462,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.693225,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,0.693225,,,,,,0.066467289,-0.479062841,0,0,0,,0,295,295,57,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.620625,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,0.620625,,,,,,0.066467289,-0.479062841,0,0,0,,0,296,296,40,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.734355,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,0.734355,,,,,,0.066467289,-0.479062841,0,0,0,,0,297,297,134,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.697435,1,,,,,,51,WORD,UN,16,impose,HUNGRY,m,0.697435,,,,,,0.066467289,-0.479062841,0,0,0,,0,298,298,230,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.692995,1,,,,,,408,NW,"ID",16,hurnia,HURNIA,z,0.692995,,,,,,0.066467289,-0.479062841,0,0,0,,0,299,299,347,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.250605,1,,,,,,126,WORD,"ID",16,enough,ENOUGH,m,1.250605,,,,,,0.066467289,-0.479062841,0,0,0,,0,300,300,65,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.193115,1,,,,,,434,NW,UN,33,impurb,PITROM,z,1.193115,,,,,,0.066467289,-0.479062841,0,0,0,,0,301,301,373,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.05148,1,,,,,,4,WORD,UN,16,plunge,TRENCH,m,1.05148,,,,,,0.066467289,-0.479062841,0,0,0,,0,302,302,183,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.80247,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,0.80247,,,,,,0.066467289,-0.479062841,0,0,0,,0,303,303,45,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.699745,1,,,,,,20,WORD,UN,16,simple,BREAST,m,0.699745,,,,,,0.066467289,-0.479062841,0,0,0,,0,304,304,199,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.8506,1,,,,,,338,NW,"ID",33,wreash,WREASH,z,0.8506,,,,,,0.066467289,-0.479062841,0,0,0,,0,305,305,277,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,,,,,,,,0.749805,0,,,,,,271,NW,UN,16,damilt,AUBRID,z,0.749805,,,,,,0.066467289,-0.479062841,0,0,0,,0,306,306,450,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.700535,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,0.700535,,,,,,0.066467289,-0.479062841,0,0,0,,0,307,307,403,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.6759,1,,,,,,187,WORD,UN,33,social,COURSE,m,0.6759,,,,,,0.066467289,-0.479062841,0,0,0,,0,308,308,126,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.881955,1,,,,,,374,NW,"ID",16,sliant,SLIANT,z,0.881955,,,,,,0.066467289,-0.479062841,0,0,0,,0,309,309,313,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.60335,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,0.60335,,,,,,0.066467289,-0.479062841,0,0,0,,0,310,310,27,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.9342,1,,,,,,136,WORD,"ID",16,bleach,BLEACH,m,0.9342,,,,,,0.066467289,-0.479062841,0,0,0,,0,311,311,75,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.664605,1,,,,,,55,WORD,UN,16,ambush,STROKE,m,0.664605,,,,,,0.066467289,-0.479062841,0,0,0,,0,312,312,234,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.73573,1,,,,,,56,WORD,UN,16,change,AMBUSH,m,0.73573,,,,,,0.066467289,-0.479062841,0,0,0,,0,313,313,235,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.642005,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,0.642005,,,,,,0.066467289,-0.479062841,0,0,0,,0,314,314,130,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,,,,,,,,0.58204,0,,,,,,275,NW,UN,16,yarmon,SLEIRT,z,0.58204,,,,,,0.066467289,-0.479062841,0,0,0,,0,315,315,454,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.803725,1,,,,,,446,NW,UN,33,gircue,RUNAMO,z,0.803725,,,,,,0.066467289,-0.479062841,0,0,0,,0,316,316,385,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.77501,1,,,,,,173,WORD,"ID",16,shower,SHOWER,m,0.77501,,,,,,0.066467289,-0.479062841,0,0,0,,0,317,317,112,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.625375,1,,,,,,22,WORD,UN,16,wealth,JOCKEY,m,0.625375,,,,,,0.066467289,-0.479062841,0,0,0,,0,318,318,201,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.61079,1,,,,,,130,WORD,"ID",16,stupid,STUPID,m,0.61079,,,,,,0.066467289,-0.479062841,0,0,0,,0,319,319,69,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.70228,1,,,,,,420,NW,"ID",16,gushop,GUSHOP,z,0.70228,,,,,,0.066467289,-0.479062841,0,0,0,,0,320,320,359,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.65897,1,,,,,,37,WORD,UN,16,powder,INSULT,m,0.65897,,,,,,0.066467289,-0.479062841,0,0,0,,0,321,321,216,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.5854,1,,,,,,438,NW,UN,33,limpor,BAITCH,z,0.5854,,,,,,0.066467289,-0.479062841,0,0,0,,0,322,322,377,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.759715,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,0.759715,,,,,,0.066467289,-0.479062841,0,0,0,,0,323,323,391,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.668385,1,,,,,,31,WORD,UN,16,buckle,WEAPON,m,0.668385,,,,,,0.066467289,-0.479062841,0,0,0,,0,324,324,210,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.626945,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,0.626945,,,,,,0.066467289,-0.479062841,0,0,0,,0,325,325,127,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.683585,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,0.683585,,,,,,0.066467289,-0.479062841,0,0,0,,0,326,326,32,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.60213,1,,,,,,300,NW,UN,16,smenco,YARION,z,0.60213,,,,,,0.066467289,-0.479062841,0,0,0,,0,327,327,479,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.64174,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,0.64174,,,,,,0.066467289,-0.479062841,0,0,0,,0,328,328,375,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.748845,1,,,,,,175,WORD,"ID",16,fabric,FABRIC,m,0.748845,,,,,,0.066467289,-0.479062841,0,0,0,,0,329,329,114,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.533225,1,,,,,,457,NW,UN,33,barcet,WANIGH,z,0.533225,,,,,,0.066467289,-0.479062841,0,0,0,,0,330,330,396,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.532015,1,,,,,,138,WORD,"ID",16,melody,MELODY,m,0.532015,,,,,,0.066467289,-0.479062841,0,0,0,,0,331,331,77,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.593805,1,,,,,,278,NW,UN,16,celond,UNIGHS,z,0.593805,,,,,,0.066467289,-0.479062841,0,0,0,,0,332,332,457,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.602085,1,,,,,,200,WORD,UN,33,admire,BEACON,m,0.602085,,,,,,0.066467289,-0.479062841,0,0,0,,0,333,333,139,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.891115,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,0.891115,,,,,,0.066467289,-0.479062841,0,0,0,,0,334,334,372,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.652165,1,,,,,,295,NW,UN,16,beinch,GLEATH,z,0.652165,,,,,,0.066467289,-0.479062841,0,0,0,,0,335,335,474,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,,,,,,,,0.550365,0,,,,,,16,WORD,UN,16,charge,FAUCET,m,0.550365,,,,,,0.066467289,-0.479062841,0,0,0,,0,336,336,195,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.518785,1,,,,,,250,NW,UN,16,lupict,MILTED,z,1.518785,,,,,,0.066467289,-0.479062841,0,0,0,,0,337,337,429,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.775585,1,,,,,,431,NW,UN,33,lunker,CHRUMS,z,0.775585,,,,,,0.066467289,-0.479062841,0,0,0,,0,338,338,370,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.019275,1,,,,,,419,NW,"ID",16,slount,SLOUNT,z,1.019275,,,,,,0.066467289,-0.479062841,0,0,0,,0,339,339,358,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.614855,1,,,,,,148,WORD,"ID",16,custom,CUSTOM,m,0.614855,,,,,,0.066467289,-0.479062841,0,0,0,,0,340,340,87,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.887325,1,,,,,,266,NW,UN,16,pasink,VARMIT,z,0.887325,,,,,,0.066467289,-0.479062841,0,0,0,,0,341,341,445,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.633015,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,0.633015,,,,,,0.066467289,-0.479062841,0,0,0,,0,342,342,5,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.64879,1,,,,,,201,WORD,UN,33,factor,ADMIRE,m,0.64879,,,,,,0.066467289,-0.479062841,0,0,0,,0,343,343,140,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.693285,1,,,,,,389,NW,"ID",16,witmer,WITMER,z,0.693285,,,,,,0.066467289,-0.479062841,0,0,0,,0,344,344,328,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.79412,1,,,,,,279,NW,UN,16,curbol,CELOND,z,0.79412,,,,,,0.066467289,-0.479062841,0,0,0,,0,345,345,458,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.618035,1,,,,,,87,WORD,"ID",33,filter,FILTER,m,0.618035,,,,,,0.066467289,-0.479062841,0,0,0,,0,346,346,26,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.48174,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,1.48174,,,,,,0.066467289,-0.479062841,0,0,0,,0,347,347,291,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.669815,1,,,,,,99,WORD,"ID",33,fluent,FLUENT,m,0.669815,,,,,,0.066467289,-0.479062841,0,0,0,,0,348,348,38,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.685305,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,0.685305,,,,,,0.066467289,-0.479062841,0,0,0,,0,349,349,409,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.7004,1,,,,,,416,NW,"ID",16,pathel,PATHEL,z,0.7004,,,,,,0.066467289,-0.479062841,0,0,0,,0,350,350,355,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.65685,1,,,,,,316,NW,"ID",33,scregm,SCREGM,z,0.65685,,,,,,0.066467289,-0.479062841,0,0,0,,0,351,351,255,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.66274,1,,,,,,370,NW,"ID",16,sleact,SLEACT,z,0.66274,,,,,,0.066467289,-0.479062841,0,0,0,,0,352,352,309,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.593835,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,0.593835,,,,,,0.066467289,-0.479062841,0,0,0,,0,353,353,162,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.821075,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,0.821075,,,,,,0.066467289,-0.479062841,0,0,0,,0,354,354,252,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.684495,1,,,,,,62,WORD,"ID",33,region,REGION,m,0.684495,,,,,,0.066467289,-0.479062841,0,0,0,,0,355,355,1,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.65016,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,0.65016,,,,,,0.066467289,-0.479062841,0,0,0,,0,356,356,398,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.690975,1,,,,,,404,NW,"ID",16,cluirm,CLUIRM,z,0.690975,,,,,,0.066467289,-0.479062841,0,0,0,,0,357,357,343,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.751905,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,0.751905,,,,,,0.066467289,-0.479062841,0,0,0,,0,358,358,12,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.901625,1,,,,,,409,NW,"ID",16,elopia,ELOPIA,z,0.901625,,,,,,0.066467289,-0.479062841,0,0,0,,0,359,359,348,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.964755,1,,,,,,398,NW,"ID",16,blunde,BLUNDE,z,0.964755,,,,,,0.066467289,-0.479062841,0,0,0,,0,360,360,337,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.69266,1,,,,,,415,NW,"ID",16,higsta,HIGSTA,z,0.69266,,,,,,0.066467289,-0.479062841,0,0,0,,0,361,361,354,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.617985,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,0.617985,,,,,,0.066467289,-0.479062841,0,0,0,,0,362,362,141,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.64293,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,0.64293,,,,,,0.066467289,-0.479062841,0,0,0,,0,363,363,256,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.75924,1,,,,,,122,WORD,"ID",16,linger,LINGER,m,0.75924,,,,,,0.066467289,-0.479062841,0,0,0,,0,364,364,61,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.756295,1,,,,,,314,NW,"ID",33,sprine,SPRINE,z,0.756295,,,,,,0.066467289,-0.479062841,0,0,0,,0,365,365,253,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.69262,1,,,,,,123,WORD,"ID",16,strike,STRIKE,m,0.69262,,,,,,0.066467289,-0.479062841,0,0,0,,0,366,366,62,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.59637,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,0.59637,,,,,,0.066467289,-0.479062841,0,0,0,,0,367,367,3,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.81659,1,,,,,,131,WORD,"ID",16,quench,QUENCH,m,0.81659,,,,,,0.066467289,-0.479062841,0,0,0,,0,368,368,70,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.725135,1,,,,,,170,WORD,"ID",16,pounce,POUNCE,m,0.725135,,,,,,0.066467289,-0.479062841,0,0,0,,0,369,369,109,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.7344,1,,,,,,307,NW,"ID",33,kirafe,KIRAFE,z,0.7344,,,,,,0.066467289,-0.479062841,0,0,0,,0,370,370,246,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.882135,1,,,,,,392,NW,"ID",16,rouncy,ROUNCY,z,0.882135,,,,,,0.066467289,-0.479062841,0,0,0,,0,371,371,331,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.567705,1,,,,,,21,WORD,UN,16,jockey,SIMPLE,m,0.567705,,,,,,0.066467289,-0.479062841,0,0,0,,0,372,372,200,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.87812,1,,,,,,425,NW,UN,33,urivel,FRUDGE,z,0.87812,,,,,,0.066467289,-0.479062841,0,0,0,,0,373,373,364,1
