counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55355,,,,,,,,0.55355,1,,,,,,236,WORD,"ID",33,pirate,PIRATE,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,295,295,55,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.541005,,,,,,,,0.541005,1,,,,,,456,NW,"ID",33,broget,BROGET,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,296,296,275,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.57633,,,,,,,,0.57633,1,,,,,,133,WORD,UN,16,staple,CHROME,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,297,297,192,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.585435,,,,,,,,0.585435,1,,,,,,368,NW,UN,16,wronch,HORNAL,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,298,298,427,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.427025,,,,,,,,0.427025,1,,,,,,40,WORD,"ID",16,convey,CONVEY,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,299,299,99,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.591915,,,,,,,,0.591915,1,,,,,,183,WORD,"ID",33,mildew,MILDEW,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,300,300,2,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.473855,,,,,,,,0.473855,0,,,,,,338,NW,UN,33,fachow,WREASH,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,301,301,397,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.65931,,,,,,,,0.65931,1,,,,,,441,NW,"ID",33,rastoe,RASTOE,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,302,302,260,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65015,,,,,,,,0.65015,1,,,,,,26,WORD,"ID",16,sprint,SPRINT,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,303,303,85,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.569825,,,,,,,,0.569825,1,,,,,,192,WORD,"ID",33,plague,PLAGUE,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,304,304,11,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.518725,,,,,,,,0.518725,1,,,,,,173,WORD,UN,16,turkey,SHOWER,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,305,305,232,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.51156,,,,,,,,0.51156,1,,,,,,165,WORD,UN,16,starch,INVEST,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,306,306,224,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.53329,,,,,,,,0.53329,1,,,,,,225,WORD,"ID",33,vulgar,VULGAR,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,307,307,44,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.441785,,,,,,,,0.441785,1,,,,,,203,WORD,"ID",33,phrase,PHRASE,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,308,308,22,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.613265,,,,,,,,0.613265,1,,,,,,475,NW,"ID",33,pebric,PEBRIC,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,309,309,294,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.59984,,,,,,,,0.59984,1,,,,,,13,WORD,"ID",16,strive,STRIVE,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,310,310,72,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.699965,,,,,,,,0.699965,1,,,,,,467,NW,"ID",33,gorbie,GORBIE,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,311,311,286,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.433445,,,,,,,,0.433445,1,,,,,,167,WORD,UN,16,answer,DESIGN,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,312,312,226,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.58943,,,,,,,,0.58943,1,,,,,,344,NW,UN,33,absend,SCRILY,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,313,313,403,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.52463,,,,,,,,0.52463,1,,,,,,330,NW,UN,33,gilfew,KENSOM,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,314,314,389,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.57257,,,,,,,,0.57257,1,,,,,,217,WORD,"ID",33,liquor,LIQUOR,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,315,315,36,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.75974,,,,,,,,0.75974,1,,,,,,125,WORD,UN,16,enough,NICKEL,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,316,316,184,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.593935,,,,,,,,0.593935,1,,,,,,234,WORD,"ID",33,clumsy,CLUMSY,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,317,317,53,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.515615,,,,,,,,0.515615,1,,,,,,365,NW,UN,16,toshel,GUAIRT,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,318,318,424,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5281,,,,,,,,0.5281,1,,,,,,334,NW,UN,33,desion,WATMEG,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,319,319,393,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.61668,,,,,,,,0.61668,1,,,,,,115,WORD,UN,33,tumble,GUITAR,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,320,320,174,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.46705,,,,,,,,0.46705,1,,,,,,91,WORD,UN,33,hunger,EXPAND,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,321,321,150,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.492145,,,,,,,,0.492145,1,,,,,,444,NW,"ID",33,jaunce,JAUNCE,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,322,322,263,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.520195,,,,,,,,0.520195,1,,,,,,438,NW,"ID",33,baitch,BAITCH,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,323,323,257,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54968,,,,,,,,0.54968,1,,,,,,70,WORD,UN,33,garden,SQUARE,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,324,324,129,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.483145,,,,,,,,0.483145,0,,,,,,335,NW,UN,33,ghodus,DESION,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,325,325,394,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.70078,,,,,,,,0.70078,0,,,,,,355,NW,UN,33,othnis,ZINGLY,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,326,326,414,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.666665,,,,,,,,0.666665,1,,,,,,352,NW,UN,33,clurey,TRINGE,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,327,327,411,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.723475,,,,,,,,0.723475,1,,,,,,159,WORD,UN,16,violet,DETAIL,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,328,328,218,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.59558,,,,,,,,0.59558,1,,,,,,372,NW,UN,16,bigent,RAMILY,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,329,329,431,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.66659,,,,,,,,0.66659,1,,,,,,304,NW,UN,33,forgle,CLUDIE,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,330,330,363,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54253,,,,,,,,0.54253,1,,,,,,220,WORD,"ID",33,voyage,VOYAGE,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,331,331,39,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68998,,,,,,,,0.68998,1,,,,,,199,WORD,"ID",33,invoke,INVOKE,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,332,332,18,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.56695,,,,,,,,0.56695,1,,,,,,292,NW,"ID",16,ablint,ABLINT,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,333,333,351,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.704605,,,,,,,,0.704605,1,,,,,,432,NW,"ID",33,lunker,LUNKER,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,334,334,251,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.533995,,,,,,,,0.533995,1,,,,,,453,NW,"ID",33,bolvis,BOLVIS,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,335,335,272,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.590395,,,,,,,,0.590395,1,,,,,,97,WORD,UN,33,belong,CLIENT,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,336,336,156,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.57875,,,,,,,,0.57875,1,,,,,,257,NW,"ID",16,veniod,VENIOD,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,337,337,316,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.6172,,,,,,,,0.6172,0,,,,,,260,NW,"ID",16,unject,UNJECT,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,338,338,319,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.093695,,,,,,,,1.093695,1,,,,,,399,NW,UN,16,wearox,FOURET,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,339,339,458,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.601355,,,,,,,,0.601355,1,,,,,,126,WORD,UN,16,castle,ENOUGH,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,340,340,185,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.493975,,,,,,,,0.493975,1,,,,,,67,WORD,UN,33,fumble,POLICY,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,341,341,126,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.52244,,,,,,,,0.52244,1,,,,,,210,WORD,"ID",33,monkey,MONKEY,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,342,342,29,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.48803,,,,,,,,0.48803,1,,,,,,74,WORD,UN,33,trophy,PLAQUE,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,343,343,133,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5372,,,,,,,,0.5372,1,,,,,,323,NW,UN,33,steikh,ROSAIL,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,344,344,382,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.568735,,,,,,,,0.568735,1,,,,,,185,WORD,"ID",33,bother,BOTHER,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,345,345,4,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.87606,,,,,,,,0.87606,1,,,,,,418,NW,UN,16,slount,SUIDLE,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,346,346,477,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.856865,,,,,,,,0.856865,1,,,,,,244,NW,"ID",16,eatric,EATRIC,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,347,347,303,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.45433,,,,,,,,0.45433,1,,,,,,359,NW,UN,33,desory,FONVER,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,348,348,418,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65041,,,,,,,,0.65041,1,,,,,,75,WORD,UN,33,exotic,TROPHY,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,349,349,134,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.624835,,,,,,,,0.624835,1,,,,,,146,WORD,UN,16,garlic,COUPLE,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,350,350,205,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.575805,,,,,,,,0.575805,1,,,,,,282,NW,"ID",16,porlex,PORLEX,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,351,351,341,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.50919,,,,,,,,0.50919,1,,,,,,285,NW,"ID",16,prudge,PRUDGE,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,352,352,344,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.558315,,,,,,,,0.558315,1,,,,,,119,WORD,UN,33,strain,SPIDER,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,353,353,178,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64988,,,,,,,,0.64988,1,,,,,,14,WORD,"ID",16,almost,ALMOST,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,354,354,73,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60348,,,,,,,,0.60348,1,,,,,,44,WORD,"ID",16,danger,DANGER,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,355,355,103,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.472895,,,,,,,,0.472895,1,,,,,,47,WORD,"ID",16,income,INCOME,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,356,356,106,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.500165,,,,,,,,0.500165,1,,,,,,435,NW,"ID",33,impurb,IMPURB,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,357,357,254,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.47778,,,,,,,,0.47778,1,,,,,,188,WORD,"ID",33,social,SOCIAL,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,358,358,7,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.55116,,,,,,,,0.55116,1,,,,,,461,NW,"ID",33,justre,JUSTRE,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,359,359,280,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.60249,,,,,,,,0.60249,1,,,,,,373,NW,UN,16,sliant,BIGENT,z,,,,,,0.021993885,-0.418646141,0,0,0,,0,360,360,432,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.51676,,,,,,,,0.51676,1,,,,,,238,WORD,"ID",33,flower,FLOWER,m,,,,,,0.021993885,-0.418646141,0,0,0,,0,361,361,57,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.48588,,,,,,,,0.48588,1,,,,,,138,WORD,UN,16,debris,MELODY,m,,,,,,0.053479684,-0.441797506,1,0,0,,0,362,362,197,1,break_done_button
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.62054,,,,,,,,0.62054,1,,,,,,284,NW,"ID",16,shaple,SHAPLE,z,,,,,,0.026624157,-0.389012395,0,0,0,,0,363,363,343,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.544795,,,,,,,,0.544795,1,,,,,,110,WORD,UN,33,induce,POLITE,m,,,,,,0.026624157,-0.389012395,0,0,0,,0,364,364,169,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.52496,,,,,,,,0.52496,1,,,,,,422,NW,"ID",33,alcoud,ALCOUD,z,,,,,,0.026624157,-0.389012395,0,0,0,,0,365,365,241,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.49009,,,,,,,,0.49009,1,,,,,,71,WORD,UN,33,bright,GARDEN,m,,,,,,0.026624157,-0.389012395,0,0,0,,0,366,366,130,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.616225,,,,,,,,0.616225,1,,,,,,425,NW,"ID",33,frudge,FRUDGE,z,,,,,,0.026624157,-0.389012395,0,0,0,,0,367,367,244,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.58377,,,,,,,,0.58377,1,,,,,,20,WORD,"ID",16,breast,BREAST,m,,,,,,0.026624157,-0.389012395,0,0,0,,0,368,368,79,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.504085,,,,,,,,0.504085,1,,,,,,273,NW,"ID",16,sortel,SORTEL,z,,,,,,0.026624157,-0.389012395,0,0,0,,0,369,369,332,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63785,,,,,,,,0.63785,1,,,,,,143,WORD,UN,16,sponge,REASON,m,,,,,,0.026624157,-0.389012395,0,0,0,,0,370,370,202,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.618155,,,,,,,,0.618155,1,,,,,,191,WORD,"ID",33,stable,STABLE,m,,,,,,0.026624157,-0.389012395,0,0,0,,0,371,371,10,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.52269,,,,,,,,0.52269,1,,,,,,153,WORD,UN,16,author,BEHOLD,m,,,,,,0.026624157,-0.389012395,0,0,0,,0,372,372,212,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.52591,,,,,,,,0.52591,1,,,,,,265,NW,"ID",16,distar,DISTAR,z,,,,,,0.026624157,-0.389012395,0,0,0,,0,373,373,324,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.540985,,,,,,,,0.540985,1,,,,,,213,WORD,"ID",33,squeal,SQUEAL,m,,,,,,0.026624157,-0.389012395,0,0,0,,0,374,374,32,1,
,,,,,,,,,,,,,,,,,,5f3598f48853aa595c6733e2,2020-11-26_17h02.24.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.52049,,,,,,,,0.52049,1,,,,,,166,WORD,UN,16,design,STARCH,m,,,,,,0.026624157,-0.389012395,0,0,0,,0,375,375,225,1,
