counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.5,1,,,,,,103,WORD,UN,33,studio,BOUNCE,m,0.5,,,,,,,-0.233072917,-0.328125,0,0,0,,0,301,301,162,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.601,0,,,,,,114,WORD,UN,33,guitar,PLACID,m,0.601,,,,,,,-0.233072917,-0.328125,0,0,0,,0,302,302,173,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.529,1,,,,,,30,WORD,"ID",16,orient,ORIENT,m,0.529,,,,,,,-0.233072917,-0.328125,0,0,0,,0,303,303,89,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.5,0,,,,,,449,NW,"ID",33,brunge,BRUNGE,z,0.5,,,,,,,-0.233072917,-0.328125,0,0,0,,0,304,304,268,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.739,1,,,,,,368,NW,UN,16,wronch,HORNAL,z,0.739,,,,,,,-0.233072917,-0.328125,0,0,0,,0,305,305,427,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.621,1,,,,,,326,NW,UN,33,plenac,IGUADE,z,0.621,,,,,,,-0.233072917,-0.328125,0,0,0,,0,306,306,385,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.64,1,,,,,,226,WORD,"ID",33,casino,CASINO,m,0.64,,,,,,,-0.233072917,-0.328125,0,0,0,,0,307,307,45,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.759,1,,,,,,378,NW,UN,16,auting,SHRILE,z,0.759,,,,,,,-0.233072917,-0.328125,0,0,0,,0,308,308,437,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.574,1,,,,,,98,WORD,UN,33,fluent,BELONG,m,0.574,,,,,,,-0.233072917,-0.328125,0,0,0,,0,309,309,157,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.659,1,,,,,,313,NW,UN,33,sprine,PAURSE,z,0.659,,,,,,,-0.233072917,-0.328125,0,0,0,,0,310,310,372,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.67,1,,,,,,358,NW,UN,33,fonver,FLEACK,z,0.67,,,,,,,-0.233072917,-0.328125,0,0,0,,0,311,311,417,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.615,1,,,,,,81,WORD,UN,33,stigma,FRIEND,m,0.615,,,,,,,-0.233072917,-0.328125,0,0,0,,0,312,312,140,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.617,1,,,,,,134,WORD,UN,16,import,STAPLE,m,0.617,,,,,,,-0.233072917,-0.328125,0,0,0,,0,313,313,193,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.621,1,,,,,,363,NW,UN,16,impote,BREALI,z,0.621,,,,,,,-0.233072917,-0.328125,0,0,0,,0,314,314,422,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.669,1,,,,,,295,NW,"ID",16,gleath,GLEATH,z,0.669,,,,,,,-0.233072917,-0.328125,0,0,0,,0,315,315,354,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.656,1,,,,,,421,NW,"ID",33,knisma,KNISMA,z,0.656,,,,,,,-0.233072917,-0.328125,0,0,0,,0,316,316,240,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.511,1,,,,,,290,NW,"ID",16,splino,SPLINO,z,0.511,,,,,,,-0.233072917,-0.328125,0,0,0,,0,317,317,349,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.632,1,,,,,,224,WORD,"ID",33,period,PERIOD,m,0.632,,,,,,,-0.233072917,-0.328125,0,0,0,,0,318,318,43,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.627,1,,,,,,256,NW,"ID",16,inlors,INLORS,z,0.627,,,,,,,-0.233072917,-0.328125,0,0,0,,0,319,319,315,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.515,1,,,,,,231,WORD,"ID",33,export,EXPORT,m,0.515,,,,,,,-0.233072917,-0.328125,0,0,0,,0,320,320,50,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.728,1,,,,,,344,NW,UN,33,absend,SCRILY,z,0.728,,,,,,,-0.233072917,-0.328125,0,0,0,,0,321,321,403,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.727,1,,,,,,442,NW,"ID",33,aboune,ABOUNE,z,0.727,,,,,,,-0.233072917,-0.328125,0,0,0,,0,322,322,261,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.851,1,,,,,,372,NW,UN,16,bigent,RAMILY,z,0.851,,,,,,,-0.233072917,-0.328125,0,0,0,,0,323,323,431,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.487,1,,,,,,444,NW,"ID",33,jaunce,JAUNCE,z,0.487,,,,,,,-0.233072917,-0.328125,0,0,0,,0,324,324,263,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.534,0,,,,,,176,WORD,UN,16,advent,STRIFE,m,0.534,,,,,,,-0.233072917,-0.328125,0,0,0,,0,325,325,235,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.56,1,,,,,,165,WORD,UN,16,starch,INVEST,m,0.56,,,,,,,-0.233072917,-0.328125,0,0,0,,0,326,326,224,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.737,1,,,,,,315,NW,UN,33,scregm,LASTON,z,0.737,,,,,,,-0.233072917,-0.328125,0,0,0,,0,327,327,374,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.606,1,,,,,,286,NW,"ID",16,reldon,RELDON,z,0.606,,,,,,,-0.233072917,-0.328125,0,0,0,,0,328,328,345,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.498,1,,,,,,436,NW,"ID",33,frutan,FRUTAN,z,0.498,,,,,,,-0.233072917,-0.328125,0,0,0,,0,329,329,255,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.348,1,,,,,,309,NW,UN,33,daniet,AMILOY,z,0.348,,,,,,,-0.233072917,-0.328125,0,0,0,,0,330,330,368,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.496,1,,,,,,413,NW,UN,16,serbol,EQUATS,z,0.496,,,,,,,-0.233072917,-0.328125,0,0,0,,0,331,331,472,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.714,1,,,,,,249,NW,"ID",16,batrol,BATROL,z,0.714,,,,,,,-0.233072917,-0.328125,0,0,0,,0,332,332,308,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.452,1,,,,,,404,NW,UN,16,flumni,CLUIRM,z,0.452,,,,,,,-0.233072917,-0.328125,0,0,0,,0,333,333,463,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.433,1,,,,,,447,NW,"ID",33,gircue,GIRCUE,z,0.433,,,,,,,-0.233072917,-0.328125,0,0,0,,0,334,334,266,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.403,0,,,,,,194,WORD,"ID",33,absent,ABSENT,m,0.403,,,,,,,-0.233072917,-0.328125,0,0,0,,0,335,335,13,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.429,0,,,,,,130,WORD,UN,16,quench,STUPID,m,0.429,,,,,,,-0.233072917,-0.328125,0,0,0,,0,336,336,189,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.362,1,,,,,,353,NW,UN,33,virlex,CLUREY,z,0.362,,,,,,,-0.233072917,-0.328125,0,0,0,,0,337,337,412,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.362,-1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,338,338,405,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.977,0,,,,,,99,WORD,UN,33,carbon,FLUENT,m,0.977,,,,,,,-0.233072917,-0.328125,0,0,0,,0,339,339,158,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.767,1,,,,,,294,NW,"ID",16,inhort,INHORT,z,0.767,,,,,,,-0.233072917,-0.328125,0,0,0,,0,340,340,353,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.385,0,,,,,,2,WORD,"ID",16,bridge,BRIDGE,m,0.385,,,,,,,-0.233072917,-0.328125,0,0,0,,0,341,341,61,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.564,1,,,,,,155,WORD,UN,16,cradle,LIZARD,m,0.564,,,,,,,-0.233072917,-0.328125,0,0,0,,0,342,342,214,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.605,1,,,,,,283,NW,"ID",16,veralf,VERALF,z,0.605,,,,,,,-0.233072917,-0.328125,0,0,0,,0,343,343,342,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.879,1,,,,,,108,WORD,UN,33,wonder,RECKON,m,0.879,,,,,,,-0.233072917,-0.328125,0,0,0,,0,344,344,167,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.58,1,,,,,,234,WORD,"ID",33,clumsy,CLUMSY,m,0.58,,,,,,,-0.233072917,-0.328125,0,0,0,,0,345,345,53,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.95,1,,,,,,380,NW,UN,16,huniek,CAVORY,z,0.95,,,,,,,-0.233072917,-0.328125,0,0,0,,0,346,346,439,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.633,1,,,,,,223,WORD,"ID",33,kidney,KIDNEY,m,0.633,,,,,,,-0.233072917,-0.328125,0,0,0,,0,347,347,42,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,415,NW,UN,16,pathel,HIGSTA,z,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,348,348,474,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,14,WORD,"ID",16,almost,ALMOST,m,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,349,349,73,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,407,NW,UN,16,hurnia,SUIVER,z,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,350,350,466,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,175,WORD,UN,16,strife,FABRIC,m,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,351,351,234,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,336,NW,UN,33,rejols,GHODUS,z,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,352,352,395,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,86,WORD,UN,33,filter,RODENT,m,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,353,353,145,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,282,NW,"ID",16,porlex,PORLEX,z,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,354,354,341,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,391,NW,UN,16,rouncy,THELDY,z,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,355,355,450,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,206,WORD,"ID",33,tailor,TAILOR,m,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,356,356,25,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,115,WORD,UN,33,tumble,GUITAR,m,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,357,357,174,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,0.633,-1,,,,,,252,NW,"ID",16,stapod,STAPOD,z,,,,,,,,-0.233072917,-0.328125,0,0,0,,0,358,358,311,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.768,1,,,,,,248,NW,"ID",16,strole,STROLE,z,0.768,,,,,,,-0.233072917,-0.328125,0,0,0,,0,359,359,307,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.767,1,,,,,,376,NW,UN,16,veigma,IGUARE,z,0.767,,,,,,,-0.233072917,-0.328125,0,0,0,,0,360,360,435,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.47,1,,,,,,457,NW,"ID",33,wanigh,WANIGH,z,0.47,,,,,,,-0.233072917,-0.328125,0,0,0,,0,361,361,276,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.657,1,,,,,,149,WORD,UN,16,random,INVADE,m,0.657,,,,,,,-0.233072917,-0.328125,0,0,0,space,0,362,362,208,1,22.598
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.277,1,,,,,,432,NW,"ID",33,lunker,LUNKER,z,1.277,,,,,,,-0.233072917,-0.328125,0,0,0,,0,363,363,251,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.641,1,,,,,,430,NW,"ID",33,caroey,CAROEY,z,0.641,,,,,,,-0.233072917,-0.328125,0,0,0,,0,364,364,249,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.558,1,,,,,,281,NW,"ID",16,melaty,MELATY,z,0.558,,,,,,,-0.233072917,-0.328125,0,0,0,,0,365,365,340,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.852,1,,,,,,211,WORD,"ID",33,infect,INFECT,m,0.852,,,,,,,-0.233072917,-0.328125,0,0,0,,0,366,366,30,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.698,1,,,,,,10,WORD,"ID",16,ethnic,ETHNIC,m,0.698,,,,,,,-0.233072917,-0.328125,0,0,0,,0,367,367,69,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.652,1,,,,,,29,WORD,"ID",16,sketch,SKETCH,m,0.652,,,,,,,-0.233072917,-0.328125,0,0,0,,0,368,368,88,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.73,1,,,,,,264,NW,"ID",16,vackel,VACKEL,z,0.73,,,,,,,-0.233072917,-0.328125,0,0,0,,0,369,369,323,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.57,1,,,,,,247,NW,"ID",16,blarge,BLARGE,z,0.57,,,,,,,-0.233072917,-0.328125,0,0,0,,0,370,370,306,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.588,1,,,,,,396,NW,UN,16,camble,FLENGY,z,0.588,,,,,,,-0.233072917,-0.328125,0,0,0,,0,371,371,455,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.617,1,,,,,,60,WORD,"ID",16,pencil,PENCIL,m,0.617,,,,,,,-0.233072917,-0.328125,0,0,0,,0,372,372,119,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.621,1,,,,,,7,WORD,"ID",16,anchor,ANCHOR,m,0.621,,,,,,,-0.233072917,-0.328125,0,0,0,,0,373,373,66,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.556,1,,,,,,170,WORD,UN,16,dragon,POUNCE,m,0.556,,,,,,,-0.233072917,-0.328125,0,0,0,,0,374,374,229,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.537,1,,,,,,137,WORD,UN,16,melody,FINGER,m,0.537,,,,,,,-0.233072917,-0.328125,0,0,0,,0,375,375,196,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.865,1,,,,,,122,WORD,UN,16,strike,LINGER,m,0.865,,,,,,,-0.233072917,-0.328125,0,0,0,,0,376,376,181,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.706,1,,,,,,159,WORD,UN,16,violet,DETAIL,m,0.706,,,,,,,-0.233072917,-0.328125,0,0,0,,0,377,377,218,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.579,1,,,,,,440,NW,"ID",33,saride,SARIDE,z,0.579,,,,,,,-0.233072917,-0.328125,0,0,0,,0,378,378,259,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.532,1,,,,,,478,NW,"ID",33,acrise,ACRISE,z,0.532,,,,,,,-0.233072917,-0.328125,0,0,0,,0,379,379,297,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.514,1,,,,,,254,NW,"ID",16,varosh,VAROSH,z,0.514,,,,,,,-0.233072917,-0.328125,0,0,0,,0,380,380,313,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.567,0,,,,,,20,WORD,"ID",16,breast,BREAST,m,0.567,,,,,,,-0.233072917,-0.328125,0,0,0,,0,381,381,79,1,
,,,,,,,,,,,,,,,,,,5dc5da21d999de45a504651b,2020-11-27_15h02.54.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.612,1,,,,,,105,WORD,UN,33,ransom,NUMBER,m,0.612,,,,,,,-0.233072917,-0.328125,0,0,0,,0,382,382,164,1,
