counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.67161,,,,,,,,0.67161,1,,,,,,443,NW,UN,33,jaunce,DORSEX,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,294,294,382,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81739,,,,,,,,0.81739,1,,,,,,409,NW,"ID",16,elopia,ELOPIA,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,295,295,348,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.951845,,,,,,,,0.951845,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,296,296,8,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.083855,,,,,,,,1.083855,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,297,297,291,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.737435,,,,,,,,0.737435,1,,,,,,117,WORD,"ID",33,branch,BRANCH,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,298,298,56,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.83794,,,,,,,,0.83794,1,,,,,,380,NW,"ID",16,cavory,CAVORY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,299,299,319,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.78339,,,,,,,,0.78339,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,300,300,45,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.207135,,,,,,,,1.207135,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,301,301,261,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.966795,,,,,,,,0.966795,1,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,302,302,90,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.849025,,,,,,,,0.849025,1,,,,,,406,NW,"ID",16,nouply,NOUPLY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,303,303,345,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.919365,,,,,,,,0.919365,1,,,,,,79,WORD,"ID",33,theory,THEORY,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,304,304,18,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.966065,,,,,,,,0.966065,1,,,,,,451,NW,UN,33,surden,CAINKY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,305,305,390,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70004,,,,,,,,0.70004,1,,,,,,60,WORD,UN,16,fright,PENCIL,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,306,306,239,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.66516,,,,,,,,0.66516,1,,,,,,162,WORD,"ID",16,candle,CANDLE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,307,307,101,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.800025,,,,,,,,0.800025,1,,,,,,122,WORD,"ID",16,linger,LINGER,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,308,308,61,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.20045,,,,,,,,1.20045,1,,,,,,378,NW,"ID",16,shrile,SHRILE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,309,309,317,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.716135,,,,,,,,0.716135,1,,,,,,133,WORD,"ID",16,chrome,CHROME,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,310,310,72,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.732225,,,,,,,,0.732225,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,311,311,265,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.05032,,,,,,,,1.05032,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,312,312,289,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.75046,,,,,,,,0.75046,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,313,313,251,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.783315,,,,,,,,0.783315,1,,,,,,149,WORD,"ID",16,invade,INVADE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,314,314,88,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.966995,,,,,,,,0.966995,1,,,,,,255,NW,UN,16,inlors,APIGHT,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,315,315,434,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71612,,,,,,,,0.71612,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,316,316,13,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.514075,,,,,,,,1.514075,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,317,317,287,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.93336,,,,,,,,0.93336,1,,,,,,289,NW,UN,16,splino,STARBY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,318,318,468,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.14606,,,,,,,,1.14606,1,,,,,,318,NW,"ID",33,reagly,REAGLY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,319,319,257,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81394,,,,,,,,0.81394,1,,,,,,279,NW,UN,16,curbol,CELOND,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,320,320,458,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.796105,,,,,,,,0.796105,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,321,321,49,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71287,,,,,,,,0.71287,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,322,322,127,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.8174,,,,,,,,0.8174,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,323,323,39,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.90055,,,,,,,,0.90055,1,,,,,,228,WORD,UN,33,kidney,MASTER,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,324,324,167,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70266,,,,,,,,0.70266,1,,,,,,111,WORD,"ID",33,induce,INDUCE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,325,325,50,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.700775,,,,,,,,0.700775,1,,,,,,23,WORD,UN,16,praise,WEALTH,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,326,326,202,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.964975,,,,,,,,0.964975,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,327,327,294,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.03686,,,,,,,,1.03686,1,,,,,,388,NW,"ID",16,cragin,CRAGIN,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,328,328,327,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.816865,,,,,,,,0.816865,1,,,,,,26,WORD,UN,16,butler,SPRINT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,329,329,205,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.816935,,,,,,,,0.816935,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,330,330,361,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.646295,,,,,,,,0.646295,1,,,,,,15,WORD,UN,16,faucet,AMOUNT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,331,331,194,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.683775,,,,,,,,0.683775,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,332,332,282,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.90185,,,,,,,,0.90185,0,,,,,,432,NW,UN,33,drance,LUNKER,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,333,333,371,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.712785,,,,,,,,0.712785,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,334,334,411,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.680745,,,,,,,,0.680745,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,335,335,398,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.700475,,,,,,,,0.700475,1,,,,,,54,WORD,UN,16,stroke,RAMBLE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,336,336,233,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.749695,,,,,,,,0.749695,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,337,337,292,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.750395,,,,,,,,0.750395,1,,,,,,328,NW,"ID",33,broake,BROAKE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,338,338,267,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.66321,,,,,,,,0.66321,1,,,,,,36,WORD,UN,16,insult,VANISH,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,339,339,215,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.033555,,,,,,,,1.033555,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,340,340,416,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.750365,,,,,,,,0.750365,1,,,,,,90,WORD,"ID",33,relish,RELISH,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,341,341,29,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.8821,,,,,,,,0.8821,1,,,,,,218,WORD,UN,33,bucket,SHRINK,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,342,342,157,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.738345,,,,,,,,0.738345,1,,,,,,7,WORD,UN,16,abrupt,ANCHOR,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,343,343,186,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.686445,,,,,,,,0.686445,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,344,344,285,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.85093,,,,,,,,0.85093,1,,,,,,395,NW,"ID",16,colury,COLURY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,345,345,334,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.76975,,,,,,,,0.76975,1,,,,,,336,NW,"ID",33,ghodus,GHODUS,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,346,346,275,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.8478,,,,,,,,0.8478,1,,,,,,13,WORD,UN,16,almost,STRIVE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,347,347,192,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.884615,,,,,,,,0.884615,1,,,,,,397,NW,"ID",16,camble,CAMBLE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,348,348,336,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.75065,,,,,,,,0.75065,1,,,,,,271,NW,UN,16,damilt,AUBRID,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,349,349,450,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.034205,,,,,,,,1.034205,1,,,,,,370,NW,"ID",16,sleact,SLEACT,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,350,350,309,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.848245,,,,,,,,0.848245,1,,,,,,390,NW,"ID",16,hatrus,HATRUS,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,351,351,329,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70077,,,,,,,,0.70077,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,352,352,11,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.86713,,,,,,,,0.86713,1,,,,,,335,NW,"ID",33,desion,DESION,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,353,353,274,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.8195,,,,,,,,0.8195,1,,,,,,430,NW,UN,33,chrums,CAROEY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,354,354,369,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68407,,,,,,,,0.68407,1,,,,,,31,WORD,UN,16,buckle,WEAPON,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,355,355,210,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.345975,,,,,,,,1.345975,1,,,,,,413,NW,"ID",16,equats,EQUATS,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,356,356,352,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.82073,,,,,,,,0.82073,1,,,,,,125,WORD,"ID",16,nickel,NICKEL,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,357,357,64,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78157,,,,,,,,0.78157,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,358,358,256,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.934255,,,,,,,,0.934255,1,,,,,,434,NW,UN,33,impurb,PITROM,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,359,359,373,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.883035,,,,,,,,0.883035,1,,,,,,41,WORD,UN,16,chapel,SPRING,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,360,360,220,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.884595,,,,,,,,0.884595,1,,,,,,186,WORD,UN,33,course,PORTAL,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,361,361,125,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.90183,,,,,,,,0.90183,1,,,,,,283,NW,UN,16,shaple,VERALF,z,,,,,,0.045898438,-0.395507813,1,0,0,,0,362,362,462,1,,break_done_button
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.668135,,,,,,,,0.668135,1,,,,,,83,WORD,"ID",33,result,RESULT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,363,363,22,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65396,,,,,,,,0.65396,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,364,364,34,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.718385,,,,,,,,0.718385,1,,,,,,258,NW,UN,16,soudal,POLUTH,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,365,365,437,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.819535,,,,,,,,0.819535,1,,,,,,394,NW,"ID",16,spaqux,SPAQUX,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,366,366,333,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.712575,,,,,,,,0.712575,1,,,,,,166,WORD,"ID",16,starch,STARCH,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,367,367,105,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.696585,,,,,,,,0.696585,1,,,,,,182,WORD,UN,33,absent,WINTER,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,368,368,121,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.613965,,,,,,,,0.613965,1,,,,,,231,WORD,UN,33,inject,EXPORT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,369,369,170,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.717305,,,,,,,,0.717305,1,,,,,,121,WORD,"ID",16,thrive,THRIVE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,370,370,60,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.683985,,,,,,,,0.683985,1,,,,,,301,NW,"ID",33,fainch,FAINCH,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,371,371,240,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.617325,,,,,,,,0.617325,1,,,,,,376,NW,"ID",16,iguare,IGUARE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,372,372,315,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.816505,,,,,,,,0.816505,1,,,,,,269,NW,UN,16,wrimsy,ORCHET,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,373,373,448,1,,
