counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.114245,,,,,,,,1.114245,1,,,,,,10,WORD,UN,16,cruise,ETHNIC,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,296,296,189,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.133205,,,,,,,,1.133205,1,,,,,,176,WORD,"ID",16,strife,STRIFE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,297,297,115,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.949005,,,,,,,,0.949005,1,,,,,,263,NW,UN,16,vackel,DOLICA,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,298,298,442,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.64913,,,,,,,,0.64913,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,299,299,279,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.59048,,,,,,,,0.59048,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,300,300,256,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.68058,,,,,,,,0.68058,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,301,301,408,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.00143,,,,,,,,1.00143,1,,,,,,253,NW,UN,16,varosh,RESAIT,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,302,302,432,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.61966,,,,,,,,0.61966,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,303,303,378,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63455,,,,,,,,0.63455,1,,,,,,48,WORD,UN,16,survey,WALNUT,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,304,304,227,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.748025,,,,,,,,0.748025,1,,,,,,245,NW,UN,16,piaton,ANOUGS,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,305,305,424,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.73634,,,,,,,,0.73634,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,306,306,262,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68183,,,,,,,,0.68183,1,,,,,,167,WORD,"ID",16,design,DESIGN,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,307,307,106,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.87152,,,,,,,,0.87152,1,,,,,,89,WORD,"ID",33,permit,PERMIT,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,308,308,28,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.01704,,,,,,,,1.01704,1,,,,,,417,NW,"ID",16,earoud,EAROUD,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,309,309,356,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.633675,,,,,,,,0.633675,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,310,310,413,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.69241,,,,,,,,0.69241,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,311,311,395,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.749495,,,,,,,,0.749495,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,312,312,55,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.849255,,,,,,,,0.849255,1,,,,,,11,WORD,UN,16,amount,CRUISE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,313,313,190,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.738965,,,,,,,,0.738965,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,314,314,16,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68218,,,,,,,,0.68218,1,,,,,,44,WORD,UN,16,clergy,DANGER,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,315,315,223,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.614895,,,,,,,,0.614895,1,,,,,,361,NW,"ID",16,pauche,PAUCHE,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,316,316,300,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.81698,,,,,,,,0.81698,1,,,,,,78,WORD,"ID",33,column,COLUMN,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,317,317,17,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.879135,,,,,,,,0.879135,1,,,,,,24,WORD,UN,16,domain,PRAISE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,318,318,203,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.816595,,,,,,,,0.816595,1,,,,,,232,WORD,UN,33,nature,INJECT,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,319,319,171,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.91982,,,,,,,,0.91982,1,,,,,,249,NW,UN,16,milted,BATROL,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,320,320,428,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.86524,,,,,,,,0.86524,1,,,,,,445,NW,UN,33,runamo,MINKEL,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,321,321,384,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.815095,,,,,,,,0.815095,1,,,,,,266,NW,UN,16,pasink,VARMIT,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,322,322,445,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.749555,,,,,,,,0.749555,1,,,,,,170,WORD,"ID",16,pounce,POUNCE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,323,323,109,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.744695,,,,,,,,0.744695,1,,,,,,394,NW,"ID",16,spaqux,SPAQUX,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,324,324,333,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.646355,,,,,,,,0.646355,1,,,,,,327,NW,"ID",33,plenac,PLENAC,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,325,325,266,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.559785,,,,,,,,0.559785,1,,,,,,273,NW,UN,16,fumblo,SORTEL,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,326,326,452,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.626555,,,,,,,,0.626555,1,,,,,,270,NW,UN,16,aubrid,WRIMSY,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,327,327,449,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.59956,,,,,,,,0.59956,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,328,328,45,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.812755,,,,,,,,0.812755,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,329,329,388,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.788375,,,,,,,,0.788375,1,,,,,,49,WORD,UN,16,snatch,SURVEY,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,330,330,228,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71083,,,,,,,,0.71083,1,,,,,,79,WORD,"ID",33,theory,THEORY,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,331,331,18,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.867905,,,,,,,,0.867905,1,,,,,,8,WORD,UN,16,hustle,ABRUPT,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,332,332,187,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.680945,,,,,,,,0.680945,1,,,,,,368,NW,"ID",16,hornal,HORNAL,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,333,333,307,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.608225,,,,,,,,0.608225,1,,,,,,371,NW,"ID",16,geiloy,GEILOY,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,334,334,310,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.69938,,,,,,,,0.69938,1,,,,,,109,WORD,"ID",33,wonder,WONDER,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,335,335,48,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.65005,,,,,,,,0.65005,1,,,,,,300,NW,UN,16,smenco,YARION,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,336,336,479,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.740885,,,,,,,,0.740885,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,337,337,41,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.748845,,,,,,,,0.748845,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,338,338,40,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.61341,,,,,,,,0.61341,1,,,,,,252,NW,UN,16,resait,STAPOD,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,339,339,431,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.768565,,,,,,,,0.768565,1,,,,,,419,NW,"ID",16,slount,SLOUNT,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,340,340,358,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.73399,,,,,,,,0.73399,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,341,341,172,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.86326,,,,,,,,0.86326,1,,,,,,181,WORD,UN,33,winter,GLANCE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,342,342,120,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.89168,,,,,,,,0.89168,1,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,343,343,90,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.697965,,,,,,,,0.697965,1,,,,,,410,NW,"ID",16,tunory,TUNORY,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,344,344,349,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.912745,,,,,,,,0.912745,1,,,,,,258,NW,UN,16,soudal,POLUTH,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,345,345,437,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.770495,,,,,,,,0.770495,1,,,,,,9,WORD,UN,16,bridge,HUSTLE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,346,346,188,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.962185,,,,,,,,0.962185,1,,,,,,81,WORD,"ID",33,friend,FRIEND,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,347,347,20,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.66826,,,,,,,,0.66826,1,,,,,,468,NW,UN,33,padifs,WICTOR,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,348,348,407,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.586895,,,,,,,,0.586895,1,,,,,,455,NW,UN,33,broget,TONDLE,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,349,349,394,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.681235,,,,,,,,0.681235,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,350,350,51,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.95265,,,,,,,,0.95265,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,351,351,372,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.90304,,,,,,,,0.90304,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,352,352,248,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.75374,,,,,,,,0.75374,1,,,,,,174,WORD,"ID",16,turkey,TURKEY,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,353,353,113,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.900615,,,,,,,,0.900615,1,,,,,,430,NW,UN,33,chrums,CAROEY,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,354,354,369,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.902605,,,,,,,,0.902605,1,,,,,,155,WORD,"ID",16,lizard,LIZARD,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,355,355,94,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.87943,,,,,,,,0.87943,1,,,,,,47,WORD,UN,16,walnut,INCOME,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,356,356,226,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.698765,,,,,,,,0.698765,1,,,,,,293,NW,UN,16,inhort,SWANCE,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,357,357,472,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.42156,,,,,,,,1.42156,1,,,,,,381,NW,"ID",16,huniek,HUNIEK,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,358,358,320,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.69025,,,,,,,,0.69025,1,,,,,,39,WORD,UN,16,convey,INSECT,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,359,359,218,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.835805,,,,,,,,0.835805,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,360,360,10,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63197,,,,,,,,0.63197,1,,,,,,281,NW,UN,16,porlex,MELATY,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,361,361,460,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.864575,,,,,,,,0.864575,1,,,,,,15,WORD,UN,16,faucet,AMOUNT,m,,,,,,0.067708333,-0.393229167,1,0,0,,0,362,362,194,1,,break_done_button
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.53852,,,,,,,,1.53852,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,,,,,,0.115885417,-0.391927083,0,0,0,,0,363,363,134,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.82856,0.115885417,-0.391927083,1,0,0,0.49921,,0.82856,1,,,,,,254,NW,UN,16,apight,VAROSH,z,,,,,,0.115885417,-0.391927083,0,0,0,,0,364,364,433,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.915775,,,,,,,,0.915775,1,,,,,,216,WORD,UN,33,liquor,BEHALF,m,,,,,,0.115885417,-0.391927083,0,0,0,,0,365,365,155,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.789835,,,,,,,,0.789835,1,,,,,,56,WORD,UN,16,change,AMBUSH,m,,,,,,0.115885417,-0.391927083,0,0,0,,0,366,366,235,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.665025,,,,,,,,0.665025,1,,,,,,397,NW,"ID",16,camble,CAMBLE,z,,,,,,0.115885417,-0.391927083,0,0,0,,0,367,367,336,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.83208,,,,,,,,0.83208,1,,,,,,226,WORD,UN,33,flower,CASINO,m,,,,,,0.115885417,-0.391927083,0,0,0,,0,368,368,165,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.68209,,,,,,,,0.68209,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,,,,,,0.115885417,-0.391927083,0,0,0,,0,369,369,391,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.82082,,,,,,,,0.82082,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,,,,,,0.115885417,-0.391927083,0,0,0,,0,370,370,405,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.651245,,,,,,,,0.651245,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,371,371,295,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55819,,,,,,,,0.55819,1,,,,,,228,WORD,UN,33,kidney,MASTER,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,372,372,167,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.80521,,,,,,,,0.80521,1,,,,,,139,WORD,"ID",16,debris,DEBRIS,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,373,373,78,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.816285,,,,,,,,0.816285,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,,,,,,0.115885417,-0.393229167,0,0,0,,0,374,374,174,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63201,,,,,,,,0.63201,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,,,,,,0.115885417,-0.393229167,0,0,0,,0,375,375,294,1,,
