counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.7659,1,,,,,,131,WORD,"ID",50,quench,QUENCH,m,0.7659,,,,,,0.108333333,-0.142592593,0,0,0,,0,298,298,70,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.62373,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,0.62373,,,,,,0.108333333,-0.142592593,0,0,0,,0,299,299,413,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.68812,1,,,,,,255,NW,UN,50,inlors,APIGHT,z,0.68812,,,,,,0.108333333,-0.142592593,0,0,0,,0,300,300,434,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.63109,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,0.63109,,,,,,0.108333333,-0.142592593,0,0,0,,0,301,301,288,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.599425,1,,,,,,417,NW,"ID",50,earoud,EAROUD,z,0.599425,,,,,,0.108333333,-0.142592593,0,0,0,,0,302,302,356,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.023905,1,,,,,,314,NW,"ID",33,sprine,SPRINE,z,1.023905,,,,,,0.108333333,-0.142592593,0,0,0,,0,303,303,253,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.712605,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,0.712605,,,,,,0.108333333,-0.142592593,0,0,0,,0,304,304,372,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.725425,1,,,,,,94,WORD,"ID",33,travel,TRAVEL,m,0.725425,,,,,,0.108333333,-0.142592593,0,0,0,,0,305,305,33,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.674095,1,,,,,,468,NW,UN,33,padifs,WICTOR,z,0.674095,,,,,,0.108333333,-0.142592593,0,0,0,,0,306,306,407,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.65752,1,,,,,,432,NW,UN,33,drance,LUNKER,z,0.65752,,,,,,0.108333333,-0.142592593,0,0,0,,0,307,307,371,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.74492,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,0.74492,,,,,,0.108333333,-0.142592593,0,0,0,,0,308,308,154,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.628125,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,0.628125,,,,,,0.108333333,-0.142592593,0,0,0,,0,309,309,292,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.71526,1,,,,,,32,WORD,UN,50,scream,BUCKLE,m,0.71526,,,,,,0.108333333,-0.142592593,0,0,0,,0,310,310,211,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.728915,1,,,,,,365,NW,"ID",50,guairt,GUAIRT,z,0.728915,,,,,,0.108333333,-0.142592593,0,0,0,,0,311,311,304,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.917255,1,,,,,,45,WORD,UN,50,single,CLERGY,m,0.917255,,,,,,0.108333333,-0.142592593,0,0,0,,0,312,312,224,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.72128,1,,,,,,409,NW,"ID",50,elopia,ELOPIA,z,0.72128,,,,,,0.108333333,-0.142592593,0,0,0,,0,313,313,348,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.869165,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,0.869165,,,,,,0.108333333,-0.142592593,0,0,0,,0,314,314,134,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.61262,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,0.61262,,,,,,0.108333333,-0.142592593,0,0,0,,0,315,315,129,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.573865,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,0.573865,,,,,,0.108333333,-0.142592593,0,0,0,,0,316,316,11,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.584945,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,0.584945,,,,,,0.108333333,-0.142592593,0,0,0,,0,317,317,289,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53775,1,,,,,,146,WORD,"ID",50,couple,COUPLE,m,0.53775,,,,,,0.108333333,-0.142592593,0,0,0,,0,318,318,85,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.510085,1,,,,,,27,WORD,UN,50,comedy,SCREAM,m,0.510085,,,,,,0.108333333,-0.142592593,0,0,0,,0,319,319,206,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.700825,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,0.700825,,,,,,0.108333333,-0.142592593,0,0,0,,0,320,320,295,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.480055,1,,,,,,163,WORD,"ID",50,string,STRING,m,0.480055,,,,,,0.108333333,-0.142592593,0,0,0,,0,321,321,102,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60634,1,,,,,,416,NW,"ID",50,pathel,PATHEL,z,0.60634,,,,,,0.108333333,-0.142592593,0,0,0,,0,322,322,355,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58311,1,,,,,,411,NW,"ID",50,orchin,ORCHIN,z,0.58311,,,,,,0.108333333,-0.142592593,0,0,0,,0,323,323,350,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.665405,1,,,,,,364,NW,"ID",50,impote,IMPOTE,z,0.665405,,,,,,0.108333333,-0.142592593,0,0,0,,0,324,324,303,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.487165,1,,,,,,89,WORD,"ID",33,permit,PERMIT,m,0.487165,,,,,,0.108333333,-0.142592593,0,0,0,,0,325,325,28,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.532775,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,0.532775,,,,,,0.108333333,-0.142592593,0,0,0,,0,326,326,285,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.576585,1,,,,,,267,NW,UN,50,packes,PASINK,z,0.576585,,,,,,0.108333333,-0.142592593,0,0,0,,0,327,327,446,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.55513,1,,,,,,282,NW,UN,50,veralf,PORLEX,z,0.55513,,,,,,0.108333333,-0.142592593,0,0,0,,0,328,328,461,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.621695,1,,,,,,14,WORD,UN,50,orange,ALMOST,m,0.621695,,,,,,0.108333333,-0.142592593,0,0,0,,0,329,329,193,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.533185,1,,,,,,375,NW,"ID",50,yorque,YORQUE,z,0.533185,,,,,,0.108333333,-0.142592593,0,0,0,,0,330,330,314,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.70494,1,,,,,,377,NW,"ID",50,injore,INJORE,z,0.70494,,,,,,0.108333333,-0.142592593,0,0,0,,0,331,331,316,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.52435,1,,,,,,408,NW,"ID",50,hurnia,HURNIA,z,0.52435,,,,,,0.108333333,-0.142592593,0,0,0,,0,332,332,347,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.54617,1,,,,,,252,NW,UN,50,resait,STAPOD,z,0.54617,,,,,,0.108333333,-0.142592593,0,0,0,,0,333,333,431,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.517725,1,,,,,,395,NW,"ID",50,colury,COLURY,z,0.517725,,,,,,0.108333333,-0.142592593,0,0,0,,0,334,334,334,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.64979,1,,,,,,162,WORD,"ID",50,candle,CANDLE,m,0.64979,,,,,,0.108333333,-0.142592593,0,0,0,,0,335,335,101,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.576425,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,0.576425,,,,,,0.108333333,-0.142592593,0,0,0,,0,336,336,146,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.578405,1,,,,,,154,WORD,"ID",50,author,AUTHOR,m,0.578405,,,,,,0.108333333,-0.142592593,0,0,0,,0,337,337,93,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.59862,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,0.59862,,,,,,0.108333333,-0.142592593,0,0,0,,0,338,338,25,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.49502,1,,,,,,226,WORD,UN,33,flower,CASINO,m,0.49502,,,,,,0.108333333,-0.142592593,0,0,0,,0,339,339,165,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.412525,1,,,,,,23,WORD,UN,50,praise,WEALTH,m,0.412525,,,,,,0.108333333,-0.142592593,0,0,0,,0,340,340,202,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.405385,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,0.405385,,,,,,0.108333333,-0.142592593,0,0,0,,0,341,341,8,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.518095,0,,,,,,396,NW,"ID",50,flengy,FLENGY,z,0.518095,,,,,,0.108333333,-0.142592593,0,0,0,,0,342,342,335,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.698325,1,,,,,,367,NW,"ID",50,slique,SLIQUE,z,0.698325,,,,,,0.108333333,-0.142592593,0,0,0,,0,343,343,306,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.679825,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,0.679825,,,,,,0.108333333,-0.142592593,0,0,0,,0,344,344,124,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.71878,1,,,,,,471,NW,UN,33,cigney,NOBEST,z,0.71878,,,,,,0.108333333,-0.142592593,0,0,0,,0,345,345,410,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.667295,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,0.667295,,,,,,0.108333333,-0.142592593,0,0,0,,0,346,346,158,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.722345,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,0.722345,,,,,,0.108333333,-0.142592593,0,0,0,,0,347,347,135,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.590765,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,0.590765,,,,,,0.108333333,-0.142592593,0,0,0,,0,348,348,55,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.657525,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,0.657525,,,,,,0.108333333,-0.142592593,0,0,0,,0,349,349,270,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.61628,1,,,,,,376,NW,"ID",50,iguare,IGUARE,z,0.61628,,,,,,0.108333333,-0.142592593,0,0,0,,0,350,350,315,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.615625,1,,,,,,186,WORD,UN,33,course,PORTAL,m,0.615625,,,,,,0.108333333,-0.142592593,0,0,0,,0,351,351,125,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56089,1,,,,,,39,WORD,UN,50,convey,INSECT,m,0.56089,,,,,,0.108333333,-0.142592593,0,0,0,,0,352,352,218,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.572235,1,,,,,,78,WORD,"ID",33,column,COLUMN,m,0.572235,,,,,,0.108333333,-0.142592593,0,0,0,,0,353,353,17,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.479225,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,0.479225,,,,,,0.108333333,-0.142592593,0,0,0,,0,354,354,27,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.94924,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,0.94924,,,,,,0.108333333,-0.142592593,0,0,0,,0,355,355,245,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56168,1,,,,,,68,WORD,"ID",33,fumble,FUMBLE,m,0.56168,,,,,,0.108333333,-0.142592593,0,0,0,,0,356,356,7,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5822,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,0.5822,,,,,,0.108333333,-0.142592593,0,0,0,,0,357,357,262,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.59129,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,0.59129,,,,,,0.108333333,-0.142592593,0,0,0,,0,358,358,409,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.616395,1,,,,,,8,WORD,UN,50,hustle,ABRUPT,m,0.616395,,,,,,0.108333333,-0.142592593,0,0,0,,0,359,359,187,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.600715,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,0.600715,,,,,,0.108333333,-0.142592593,0,0,0,,0,360,360,361,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.482035,1,,,,,,160,WORD,"ID",50,violet,VIOLET,m,0.482035,,,,,,0.108333333,-0.142592593,0,0,0,,0,361,361,99,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.56691,1,,,,,,366,NW,"ID",50,toshel,TOSHEL,z,0.56691,,,,,,0.108333333,-0.142592593,0,0,0,space,0,362,362,305,1,15.950015
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.65253,1,,,,,,369,NW,"ID",50,wronch,WRONCH,z,0.65253,,,,,,0.108333333,-0.142592593,0,0,0,,0,363,363,308,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.49191,1,,,,,,443,NW,UN,33,jaunce,DORSEX,z,0.49191,,,,,,0.108333333,-0.142592593,0,0,0,,0,364,364,382,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.616675,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,0.616675,,,,,,0.108333333,-0.142592593,0,0,0,,0,365,365,141,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.48162,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,0.48162,,,,,,0.108333333,-0.142592593,0,0,0,,0,366,366,9,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.671705,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,0.671705,,,,,,0.108333333,-0.142592593,0,0,0,,0,367,367,287,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.51924,1,,,,,,67,WORD,"ID",33,policy,POLICY,m,0.51924,,,,,,0.108333333,-0.142592593,0,0,0,,0,368,368,6,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.57113,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,0.57113,,,,,,0.108333333,-0.142592593,0,0,0,,0,369,369,283,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.63054,1,,,,,,90,WORD,"ID",33,relish,RELISH,m,0.63054,,,,,,0.108333333,-0.142592593,0,0,0,,0,370,370,29,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.51138,1,,,,,,360,NW,"ID",33,desory,DESORY,z,0.51138,,,,,,0.108333333,-0.142592593,0,0,0,,0,371,371,299,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.523885,0,,,,,,284,NW,UN,50,prudge,SHAPLE,z,0.523885,,,,,,0.108333333,-0.142592593,0,0,0,,0,372,372,463,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.62352,1,,,,,,410,NW,"ID",50,tunory,TUNORY,z,0.62352,,,,,,0.108333333,-0.142592593,0,0,0,,0,373,373,349,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.41485,0,,,,,,29,WORD,UN,50,orient,SKETCH,m,0.41485,,,,,,0.108333333,-0.142592593,0,0,0,,0,374,374,208,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.64953,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,0.64953,,,,,,0.108333333,-0.142592593,0,0,0,,0,375,375,419,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.83273,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,0.83273,,,,,,0.108333333,-0.142592593,0,0,0,,0,376,376,148,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.591125,1,,,,,,147,WORD,"ID",50,garlic,GARLIC,m,0.591125,,,,,,0.108333333,-0.142592593,0,0,0,,0,377,377,86,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58555,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,0.58555,,,,,,0.108333333,-0.142592593,0,0,0,,0,378,378,294,1,
