counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,instr_done_keyboard.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.445615,1,,,,,,44,WORD,UN,50,clergy,DANGER,m,0.445615,,,,,,,0.786458333,-0.0078125,0,0,0,,0,308,308,223,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.477955,1,,,,,,121,WORD,"ID",50,thrive,THRIVE,m,0.477955,,,,,,,0.786458333,-0.0078125,0,0,0,,0,309,309,60,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.542845,1,,,,,,404,NW,"ID",50,cluirm,CLUIRM,z,0.542845,,,,,,,0.786458333,-0.0078125,0,0,0,,0,310,310,343,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.51622,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,0.51622,,,,,,,0.786458333,-0.0078125,0,0,0,,0,311,311,143,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56381,1,,,,,,167,WORD,"ID",50,design,DESIGN,m,0.56381,,,,,,,0.786458333,-0.0078125,0,0,0,,0,312,312,106,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.684385,1,,,,,,42,WORD,UN,50,tongue,CHAPEL,m,0.684385,,,,,,,0.786458333,-0.0078125,0,0,0,,0,313,313,221,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.85933,1,,,,,,248,NW,UN,50,batrol,STROLE,z,0.85933,,,,,,,0.786458333,-0.0078125,0,0,0,,0,314,314,427,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.61062,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,0.61062,,,,,,,0.786458333,-0.0078125,0,0,0,,0,315,315,133,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.717665,1,,,,,,369,NW,"ID",50,wronch,WRONCH,z,0.717665,,,,,,,0.786458333,-0.0078125,0,0,0,,0,316,316,308,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.648275,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,0.648275,,,,,,,0.786458333,-0.0078125,0,0,0,,0,317,317,295,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.53424,0,,,,,,461,NW,UN,33,absult,JUSTRE,z,0.53424,,,,,,,0.786458333,-0.0078125,0,0,0,,0,318,318,400,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.581945,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,0.581945,,,,,,,0.786458333,-0.0078125,0,0,0,,0,319,319,162,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.548225,1,,,,,,270,NW,UN,50,aubrid,WRIMSY,z,0.548225,,,,,,,0.786458333,-0.0078125,0,0,0,,0,320,320,449,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.48241,1,,,,,,418,NW,"ID",50,suidle,SUIDLE,z,0.48241,,,,,,,0.786458333,-0.0078125,0,0,0,,0,321,321,357,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.569825,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,0.569825,,,,,,,0.786458333,-0.0078125,0,0,0,,0,322,322,154,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53237,1,,,,,,129,WORD,"ID",50,marvel,MARVEL,m,0.53237,,,,,,,0.786458333,-0.0078125,0,0,0,,0,323,323,68,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.651695,1,,,,,,423,NW,UN,33,praile,STRELD,z,0.651695,,,,,,,0.786458333,-0.0078125,0,0,0,,0,324,324,362,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.618175,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,0.618175,,,,,,,0.786458333,-0.0078125,0,0,0,,0,325,325,148,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.598795,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,0.598795,,,,,,,0.786458333,-0.0078125,0,0,0,,0,326,326,297,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.717095,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,0.717095,,,,,,,0.786458333,-0.0078125,0,0,0,,0,327,327,52,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.88336,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,0.88336,,,,,,,0.786458333,-0.0078125,0,0,0,,0,328,328,55,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.61028,1,,,,,,205,WORD,UN,33,tailor,LOUNGE,m,0.61028,,,,,,,0.786458333,-0.0078125,0,0,0,,0,329,329,144,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.533875,1,,,,,,241,NW,UN,50,unwert,SMENCO,z,0.533875,,,,,,,0.786458333,-0.0078125,0,0,0,,0,330,330,420,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58834,1,,,,,,40,WORD,UN,50,spring,CONVEY,m,0.58834,,,,,,,0.786458333,-0.0078125,0,0,0,,0,331,331,219,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.60585,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,0.60585,,,,,,,0.786458333,-0.0078125,0,0,0,,0,332,332,5,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.72184,1,,,,,,166,WORD,"ID",50,starch,STARCH,m,0.72184,,,,,,,0.786458333,-0.0078125,0,0,0,,0,333,333,105,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.814625,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,0.814625,,,,,,,0.786458333,-0.0078125,0,0,0,,0,334,334,123,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55326,1,,,,,,232,WORD,UN,33,nature,INJECT,m,0.55326,,,,,,,0.786458333,-0.0078125,0,0,0,,0,335,335,171,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.43903,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,0.43903,,,,,,,0.786458333,-0.0078125,0,0,0,,0,336,336,273,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.627785,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,0.627785,,,,,,,0.786458333,-0.0078125,0,0,0,,0,337,337,244,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.6599,0,,,,,,462,NW,UN,33,kispel,ABSULT,z,0.6599,,,,,,,0.786458333,-0.0078125,0,0,0,,0,338,338,401,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.43455,1,,,,,,161,WORD,"ID",50,pastor,PASTOR,m,0.43455,,,,,,,0.786458333,-0.0078125,0,0,0,,0,339,339,100,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.51051,1,,,,,,57,WORD,UN,50,danger,CHANGE,m,0.51051,,,,,,,0.786458333,-0.0078125,0,0,0,,0,340,340,236,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.523695,1,,,,,,7,WORD,UN,50,abrupt,ANCHOR,m,0.523695,,,,,,,0.786458333,-0.0078125,0,0,0,,0,341,341,186,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.55375,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,0.55375,,,,,,,0.786458333,-0.0078125,0,0,0,,0,342,342,395,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.552035,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,0.552035,,,,,,,0.786458333,-0.0078125,0,0,0,,0,343,343,292,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.47564,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,0.47564,,,,,,,0.786458333,-0.0078125,0,0,0,,0,344,344,381,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.770945,1,,,,,,260,NW,UN,50,stunch,UNJECT,z,0.770945,,,,,,,0.786458333,-0.0078125,0,0,0,,0,345,345,439,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.44614,0,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,0.44614,,,,,,,0.786458333,-0.0078125,0,0,0,,0,346,346,159,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53309,1,,,,,,61,WORD,"ID",33,ponder,PONDER,m,0.53309,,,,,,,0.786458333,-0.0078125,0,0,0,,0,347,347,0,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.509285,1,,,,,,46,WORD,UN,50,income,SINGLE,m,0.509285,,,,,,,0.786458333,-0.0078125,0,0,0,,0,348,348,225,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58761,1,,,,,,266,NW,UN,50,pasink,VARMIT,z,0.58761,,,,,,,0.786458333,-0.0078125,0,0,0,,0,349,349,445,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.743795,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,0.743795,,,,,,,0.786458333,-0.0078125,0,0,0,,0,350,350,16,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.55484,1,,,,,,421,NW,UN,33,alcoud,KNISMA,z,0.55484,,,,,,,0.786458333,-0.0078125,0,0,0,,0,351,351,360,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.517625,1,,,,,,19,WORD,UN,50,breast,PATRON,m,0.517625,,,,,,,0.786458333,-0.0078125,0,0,0,,0,352,352,198,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.40912,1,,,,,,62,WORD,"ID",33,region,REGION,m,0.40912,,,,,,,0.786458333,-0.0078125,0,0,0,,0,353,353,1,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.533035,1,,,,,,76,WORD,"ID",33,exotic,EXOTIC,m,0.533035,,,,,,,0.786458333,-0.0078125,0,0,0,,0,354,354,15,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.59002,0,,,,,,59,WORD,UN,50,pencil,SPLINT,m,0.59002,,,,,,,0.786458333,-0.0078125,0,0,0,,0,355,355,238,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.148605,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,1.148605,,,,,,,0.786458333,-0.0078125,0,0,0,,0,356,356,403,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.57707,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,0.57707,,,,,,,0.786458333,-0.0078125,0,0,0,,0,357,357,248,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.478815,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,0.478815,,,,,,,0.786458333,-0.0078125,0,0,0,,0,358,358,45,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.549775,1,,,,,,402,NW,"ID",50,syntic,SYNTIC,z,0.549775,,,,,,,0.786458333,-0.0078125,0,0,0,,0,359,359,341,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.70766,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,0.70766,,,,,,,0.786458333,-0.0078125,0,0,0,,0,360,360,391,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.572275,0,,,,,,345,NW,"ID",33,absend,ABSEND,z,0.572275,,,,,,,0.786458333,-0.0078125,0,0,0,,0,361,361,284,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.503685,1,,,,,,438,NW,UN,33,limpor,BAITCH,z,0.503685,,,,,,,0.786458333,-0.0078125,0,0,0,space,0,362,362,377,1,1.472965
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.70112,1,,,,,,405,NW,"ID",50,flumni,FLUMNI,z,0.70112,,,,,,,0.786458333,-0.0078125,0,0,0,,0,363,363,344,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.51943,1,,,,,,387,NW,"ID",50,gronce,GRONCE,z,0.51943,,,,,,,0.786458333,-0.0078125,0,0,0,,0,364,364,326,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.48142,1,,,,,,243,NW,UN,50,eatric,MUSIED,z,0.48142,,,,,,,0.786458333,-0.0078125,0,0,0,,0,365,365,422,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.431125,1,,,,,,373,NW,"ID",50,bigent,BIGENT,z,0.431125,,,,,,,0.786458333,-0.0078125,0,0,0,,0,366,366,312,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.425755,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,0.425755,,,,,,,0.786458333,-0.0078125,0,0,0,,0,367,367,383,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.678425,1,,,,,,22,WORD,UN,50,wealth,JOCKEY,m,0.678425,,,,,,,0.786458333,-0.0078125,0,0,0,,0,368,368,201,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.496765,1,,,,,,478,NW,UN,33,pebric,ACRISE,z,0.496765,,,,,,,0.786458333,-0.0078125,0,0,0,,0,369,369,417,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.72591,1,,,,,,255,NW,UN,50,inlors,APIGHT,z,0.72591,,,,,,,0.786458333,-0.0078125,0,0,0,,0,370,370,434,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.53432,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,0.53432,,,,,,,0.786458333,-0.0078125,0,0,0,,0,371,371,286,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58044,1,,,,,,367,NW,"ID",50,slique,SLIQUE,z,0.58044,,,,,,,0.786458333,-0.0078125,0,0,0,,0,372,372,306,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.630685,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,0.630685,,,,,,,0.786458333,-0.0078125,0,0,0,,0,373,373,283,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.549805,0,,,,,,15,WORD,UN,50,faucet,AMOUNT,m,0.549805,,,,,,,0.786458333,-0.0078125,0,0,0,,0,374,374,194,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.79521,1,,,,,,10,WORD,UN,50,cruise,ETHNIC,m,0.79521,,,,,,,0.786458333,-0.0078125,0,0,0,,0,375,375,189,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.68478,1,,,,,,141,WORD,"ID",50,orphan,ORPHAN,m,0.68478,,,,,,,0.786458333,-0.0078125,0,0,0,,0,376,376,80,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.527695,1,,,,,,283,NW,UN,50,shaple,VERALF,z,0.527695,,,,,,,0.786458333,-0.0078125,0,0,0,,0,377,377,462,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.738875,1,,,,,,163,WORD,"ID",50,string,STRING,m,0.738875,,,,,,,0.786458333,-0.0078125,0,0,0,,0,378,378,102,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.05852,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,1.05852,,,,,,,0.786458333,-0.0078125,0,0,0,,0,379,379,268,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.542015,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,0.542015,,,,,,,0.786458333,-0.0078125,0,0,0,,0,380,380,127,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.77138,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,0.77138,,,,,,,0.786458333,-0.0078125,0,0,0,,0,381,381,146,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55802,1,,,,,,97,WORD,"ID",33,client,CLIENT,m,0.55802,,,,,,,0.786458333,-0.0078125,0,0,0,,0,382,382,36,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.57142,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,0.57142,,,,,,,0.786458333,-0.0078125,0,0,0,,0,383,383,51,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.57951,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,0.57951,,,,,,,0.786458333,-0.0078125,0,0,0,,0,384,384,452,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.500645,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,0.500645,,,,,,,0.786458333,-0.0078125,0,0,0,,0,385,385,49,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.49226,0,,,,,,390,NW,"ID",50,hatrus,HATRUS,z,0.49226,,,,,,,0.786458333,-0.0078125,0,0,0,,0,386,386,329,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.618875,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,0.618875,,,,,,,0.786458333,-0.0078125,0,0,0,,0,387,387,406,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.953635,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,0.953635,,,,,,,0.786458333,-0.0078125,0,0,0,,0,388,388,388,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.443785,1,,,,,,427,NW,UN,33,tandly,SCHIND,z,0.443785,,,,,,,0.786458333,-0.0078125,0,0,0,,0,389,389,366,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.562055,1,,,,,,153,WORD,"ID",50,behold,BEHOLD,m,0.562055,,,,,,,0.786458333,-0.0078125,0,0,0,,0,390,390,92,1,
