counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.470711297,-0.30125523,1,0,0,0.855,button_left,0.855,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,-0.470711297,-0.30125523,1,0,0,,0,282,282,297,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.451882845,-0.309623431,1,0,0,0.904,button_left,0.904,1,,,,,,297,NW,UN,50,piergy,FERTIC,z,,,,,,-0.451882845,-0.309623431,1,0,0,,0,283,283,476,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.479079498,-0.328451883,1,0,0,0.761,button_right,0.761,0,,,,,,398,NW,"ID",50,blunde,BLUNDE,z,,,,,,0.479079498,-0.328451883,1,0,0,,0,284,284,337,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.49790795,-0.328451883,1,0,0,0.861,button_right,0.861,1,,,,,,56,WORD,UN,50,change,AMBUSH,m,,,,,,0.49790795,-0.328451883,1,0,0,,0,285,285,235,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.466527197,-0.30125523,1,0,0,1.038,button_left,1.038,1,,,,,,419,NW,"ID",50,slount,SLOUNT,z,,,,,,-0.466527197,-0.30125523,1,0,0,,0,286,286,358,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.483263598,-0.290794979,1,0,0,1.04,button_left,1.04,1,,,,,,254,NW,UN,50,apight,VAROSH,z,,,,,,-0.483263598,-0.290794979,1,0,0,,0,287,287,433,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.470711297,-0.29707113,1,0,0,0.823,button_left,0.823,1,,,,,,295,NW,UN,50,beinch,GLEATH,z,,,,,,-0.470711297,-0.29707113,1,0,0,,0,288,288,474,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.485355649,-0.326359833,1,0,0,0.638,button_right,0.638,1,,,,,,7,WORD,UN,50,abrupt,ANCHOR,m,,,,,,0.485355649,-0.326359833,1,0,0,,0,289,289,186,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.424686192,-0.349372385,1,0,0,0.755,button_right,0.755,1,,,,,,142,WORD,"ID",50,spruce,SPRUCE,m,,,,,,0.424686192,-0.349372385,1,0,0,,0,290,290,81,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.280334728,1,0,0,0.722,button_left,0.722,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,,,,,,-0.464435146,-0.280334728,1,0,0,,0,291,291,272,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.433054393,-0.328451883,1,0,0,0.638,button_right,0.638,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,0.433054393,-0.328451883,1,0,0,,0,292,292,154,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.447698745,-0.290794979,1,0,0,0.655,button_left,0.655,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,,,,,,-0.447698745,-0.290794979,1,0,0,,0,293,293,247,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.443514644,-0.286610879,1,0,0,1.089,button_left,1.089,1,,,,,,278,NW,UN,50,celond,UNIGHS,z,,,,,,-0.443514644,-0.286610879,1,0,0,,0,294,294,457,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.489539749,-0.294979079,1,0,0,0.539,button_right,0.539,0,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,0.489539749,-0.294979079,1,0,0,,0,295,295,281,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.456066946,-0.284518828,1,0,0,0.838,button_left,0.838,1,,,,,,403,NW,"ID",50,bruats,BRUATS,z,,,,,,-0.456066946,-0.284518828,1,0,0,,0,296,296,342,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.49790795,-0.29916318,1,0,0,0.603,button_right,0.603,1,,,,,,229,WORD,UN,33,fringe,MOTHER,m,,,,,,0.49790795,-0.29916318,1,0,0,,0,297,297,168,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.491631799,-0.309623431,1,0,0,0.672,button_right,0.672,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.491631799,-0.309623431,1,0,0,,0,298,298,54,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.481171548,-0.280334728,1,0,0,0.687,button_left,0.687,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,,,,,,-0.481171548,-0.280334728,1,0,0,,0,299,299,265,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.474895397,-0.280334728,1,0,0,0.921,button_left,0.921,1,,,,,,407,NW,"ID",50,suiver,SUIVER,z,,,,,,-0.474895397,-0.280334728,1,0,0,,0,300,300,346,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.29916318,1,0,0,0.738,button_left,0.738,1,,,,,,399,NW,"ID",50,fouret,FOURET,z,,,,,,-0.464435146,-0.29916318,1,0,0,,0,301,301,338,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.286610879,1,0,0,1.007,button_left,1.007,1,,,,,,255,NW,UN,50,inlors,APIGHT,z,,,,,,-0.476987448,-0.286610879,1,0,0,,0,302,302,434,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.506276151,-0.294979079,1,0,0,0.558,button_right,0.558,0,,,,,,335,NW,"ID",33,desion,DESION,z,,,,,,0.506276151,-0.294979079,1,0,0,,0,303,303,274,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.523012552,-0.286610879,1,0,0,0.602,button_right,0.602,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,,,,,,0.523012552,-0.286610879,1,0,0,,0,304,304,52,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.520920502,-0.282426778,1,0,0,0.655,button_right,0.655,1,,,,,,14,WORD,UN,50,orange,ALMOST,m,,,,,,0.520920502,-0.282426778,1,0,0,,0,305,305,193,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.525104603,-0.280334728,1,0,0,0.671,button_right,0.671,1,,,,,,20,WORD,UN,50,simple,BREAST,m,,,,,,0.525104603,-0.280334728,1,0,0,,0,306,306,199,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.533472803,-0.286610879,1,0,0,0.522,button_right,0.522,1,,,,,,148,WORD,"ID",50,custom,CUSTOM,m,,,,,,0.533472803,-0.286610879,1,0,0,,0,307,307,87,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.288702929,1,0,0,0.705,button_left,0.705,1,,,,,,263,NW,UN,50,vackel,DOLICA,z,,,,,,-0.476987448,-0.288702929,1,0,0,,0,308,308,442,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.523012552,-0.292887029,1,0,0,0.705,button_right,0.705,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,,,,,,0.523012552,-0.292887029,1,0,0,,0,309,309,8,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.520920502,-0.292887029,1,0,0,0.971,button_right,0.971,1,,,,,,45,WORD,UN,50,single,CLERGY,m,,,,,,0.520920502,-0.292887029,1,0,0,,0,310,310,224,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.468619247,-0.280334728,1,0,0,0.757,button_left,0.757,1,,,,,,375,NW,"ID",50,yorque,YORQUE,z,,,,,,-0.468619247,-0.280334728,1,0,0,,0,311,311,314,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.449790795,-0.292887029,1,0,0,0.838,button_left,0.838,1,,,,,,377,NW,"ID",50,injore,INJORE,z,,,,,,-0.449790795,-0.292887029,1,0,0,,0,312,312,316,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.506276151,-0.313807531,1,0,0,1.104,button_right,1.104,1,,,,,,5,WORD,UN,50,bundle,PLUNGE,m,,,,,,0.506276151,-0.313807531,1,0,0,,0,313,313,184,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.491631799,-0.324267782,1,0,0,0.588,button_right,0.588,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,0.491631799,-0.324267782,1,0,0,,0,314,314,11,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.456066946,-0.294979079,1,0,0,0.738,button_left,0.738,1,,,,,,386,NW,"ID",50,ancust,ANCUST,z,,,,,,-0.456066946,-0.294979079,1,0,0,,0,315,315,325,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.514644351,-0.315899582,1,0,0,0.655,button_right,0.655,1,,,,,,177,WORD,"ID",50,advent,ADVENT,m,,,,,,0.514644351,-0.315899582,1,0,0,,0,316,316,116,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.485355649,-0.322175732,1,0,0,0.672,button_right,0.672,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,,,,,,0.485355649,-0.322175732,1,0,0,,0,317,317,146,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.508368201,-0.309623431,1,0,0,0.555,button_right,0.555,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,,,,,,0.508368201,-0.309623431,1,0,0,,0,318,318,42,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.510460251,-0.315899582,1,0,0,0.673,button_right,0.673,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,,,,,,0.510460251,-0.315899582,1,0,0,,0,319,319,4,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.458158996,-0.286610879,1,0,0,0.656,button_left,0.656,1,,,,,,252,NW,UN,50,resait,STAPOD,z,,,,,,-0.458158996,-0.286610879,1,0,0,,0,320,320,431,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.443514644,-0.292887029,1,0,0,1.089,button_left,1.089,1,,,,,,397,NW,"ID",50,camble,CAMBLE,z,,,,,,-0.443514644,-0.292887029,1,0,0,,0,321,321,336,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.506276151,-0.322175732,1,0,0,0.605,button_right,0.605,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,0.506276151,-0.322175732,1,0,0,,0,322,322,34,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.481171548,-0.292887029,1,0,0,0.773,button_left,0.773,1,,,,,,450,NW,UN,33,cainky,PHRECT,z,,,,,,-0.481171548,-0.292887029,1,0,0,,0,323,323,389,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.458158996,-0.292887029,1,0,0,1.19,button_left,1.19,1,,,,,,432,NW,UN,33,drance,LUNKER,z,,,,,,-0.458158996,-0.292887029,1,0,0,,0,324,324,371,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.514644351,-0.326359833,1,0,0,0.657,button_right,0.657,1,,,,,,155,WORD,"ID",50,lizard,LIZARD,m,,,,,,0.514644351,-0.326359833,1,0,0,,0,325,325,94,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.483263598,-0.330543933,1,0,0,0.856,button_right,0.856,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,0.483263598,-0.330543933,1,0,0,,0,326,326,5,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.476987448,-0.332635983,1,0,0,0.822,button_right,0.822,1,,,,,,129,WORD,"ID",50,marvel,MARVEL,m,,,,,,0.476987448,-0.332635983,1,0,0,,0,327,327,68,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.451882845,-0.294979079,1,0,0,0.771,button_left,0.771,1,,,,,,416,NW,"ID",50,pathel,PATHEL,z,,,,,,-0.451882845,-0.294979079,1,0,0,,0,328,328,355,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.485355649,-0.336820084,1,0,0,0.789,button_right,0.789,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,,,,,,0.485355649,-0.336820084,1,0,0,,0,329,329,128,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.493723849,-0.326359833,1,0,0,0.723,button_right,0.723,1,,,,,,163,WORD,"ID",50,string,STRING,m,,,,,,0.493723849,-0.326359833,1,0,0,,0,330,330,102,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.4958159,-0.324267782,1,0,0,0.623,button_right,0.623,0,,,,,,285,NW,UN,50,reldon,PRUDGE,z,,,,,,0.4958159,-0.324267782,1,0,0,,0,331,331,464,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.437238494,-0.29707113,1,0,0,0.788,button_left,0.788,1,,,,,,369,NW,"ID",50,wronch,WRONCH,z,,,,,,-0.437238494,-0.29707113,1,0,0,,0,332,332,308,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.420502092,-0.29707113,1,0,0,0.59,button_left,0.59,1,,,,,,276,NW,UN,50,petain,YARMON,z,,,,,,-0.420502092,-0.29707113,1,0,0,,0,333,333,455,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.380753138,-0.326359833,1,0,0,0.651,button_left,0.651,1,,,,,,420,NW,"ID",50,gushop,GUSHOP,z,,,,,,-0.380753138,-0.326359833,1,0,0,,0,334,334,359,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.491631799,-0.330543933,1,0,0,1.409,button_right,1.409,1,,,,,,40,WORD,UN,50,spring,CONVEY,m,,,,,,0.491631799,-0.330543933,1,0,0,,0,335,335,219,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.520920502,-0.320083682,1,0,0,0.634,button_right,0.634,1,,,,,,213,WORD,UN,33,intake,SQUEAL,m,,,,,,0.520920502,-0.320083682,1,0,0,,0,336,336,152,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.286610879,1,0,0,0.687,button_left,0.687,1,,,,,,242,NW,UN,50,musied,UNWERT,z,,,,,,-0.464435146,-0.286610879,1,0,0,,0,337,337,421,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.531380753,-0.317991632,1,0,0,0.672,button_right,0.672,1,,,,,,15,WORD,UN,50,faucet,AMOUNT,m,,,,,,0.531380753,-0.317991632,1,0,0,,0,338,338,194,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.533472803,-0.313807531,1,0,0,0.621,button_right,0.621,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,,,,,,0.533472803,-0.313807531,1,0,0,,0,339,339,57,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.506276151,-0.326359833,1,0,0,0.506,button_right,0.506,1,,,,,,12,WORD,UN,50,strive,ORANGE,m,,,,,,0.506276151,-0.326359833,1,0,0,,0,340,340,191,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.5041841,-0.322175732,1,0,0,0.49,button_right,0.49,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,,,,,,0.5041841,-0.322175732,1,0,0,,0,341,341,30,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.491631799,-0.324267782,1,0,0,0.771,button_right,0.771,1,,,,,,139,WORD,"ID",50,debris,DEBRIS,m,,,,,,0.491631799,-0.324267782,1,0,0,,0,342,342,78,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.443514644,-0.30125523,1,0,0,1.123,button_left,1.123,1,,,,,,384,NW,"ID",50,guesco,GUESCO,z,,,,,,-0.443514644,-0.30125523,1,0,0,,0,343,343,323,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.5,-0.326359833,1,0,0,0.666,button_right,0.666,1,,,,,,197,WORD,UN,33,wicked,STREAM,m,,,,,,0.5,-0.326359833,1,0,0,,0,344,344,136,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.493723849,-0.328451883,1,0,0,0.671,button_right,0.671,1,,,,,,141,WORD,"ID",50,orphan,ORPHAN,m,,,,,,0.493723849,-0.328451883,1,0,0,,0,345,345,80,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.5041841,-0.326359833,1,0,0,0.754,button_right,0.754,1,,,,,,16,WORD,UN,50,charge,FAUCET,m,,,,,,0.5041841,-0.326359833,1,0,0,,0,346,346,195,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.491631799,-0.326359833,1,0,0,0.616,button_right,0.616,1,,,,,,128,WORD,"ID",50,senior,SENIOR,m,,,,,,0.491631799,-0.326359833,1,0,0,,0,347,347,67,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.487447699,-0.332635983,1,0,0,0.672,button_right,0.672,1,,,,,,165,WORD,"ID",50,invest,INVEST,m,,,,,,0.487447699,-0.332635983,1,0,0,,0,348,348,104,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.491631799,-0.332635983,1,0,0,1.105,button_right,1.105,1,,,,,,168,WORD,"ID",50,answer,ANSWER,m,,,,,,0.491631799,-0.332635983,1,0,0,,0,349,349,107,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.493723849,-0.326359833,1,0,0,0.69,button_right,0.69,1,,,,,,226,WORD,UN,33,flower,CASINO,m,,,,,,0.493723849,-0.326359833,1,0,0,,0,350,350,165,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.487447699,-0.322175732,1,0,0,0.553,button_right,0.553,1,,,,,,187,WORD,UN,33,social,COURSE,m,,,,,,0.487447699,-0.322175732,1,0,0,,0,351,351,126,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.449790795,-0.30334728,1,0,0,0.743,button_left,0.743,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,,,,,,-0.449790795,-0.30334728,1,0,0,,0,352,352,405,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.493723849,-0.326359833,1,0,0,0.551,button_right,0.551,1,,,,,,109,WORD,"ID",33,wonder,WONDER,m,,,,,,0.493723849,-0.326359833,1,0,0,,0,353,353,48,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.508368201,-0.322175732,1,0,0,0.567,button_right,0.567,1,,,,,,62,WORD,"ID",33,region,REGION,m,,,,,,0.508368201,-0.322175732,1,0,0,,0,354,354,1,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.487447699,-0.269874477,1,0,0,0.769,button_left,0.769,1,,,,,,434,NW,UN,33,impurb,PITROM,z,,,,,,-0.487447699,-0.269874477,1,0,0,,0,355,355,373,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.506276151,-0.322175732,1,0,0,0.604,button_right,0.604,1,,,,,,32,WORD,UN,50,scream,BUCKLE,m,,,,,,0.506276151,-0.322175732,1,0,0,,0,356,356,211,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.456066946,-0.30334728,1,0,0,0.837,button_left,0.837,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,,,,,,-0.456066946,-0.30334728,1,0,0,,0,357,357,289,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,,,,,,,,0.837,-1,,,,,,87,WORD,"ID",33,filter,FILTER,m,,,,,,-0.456066946,-0.30334728,0,0,0,,0,358,358,26,1,
