counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.518715,,,,,,,,0.518715,0,,,,,,92,WORD,UN,33,public,STRAND,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,303,303,151,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.638795,,,,,,,,0.638795,1,,,,,,181,WORD,"ID",33,glance,GLANCE,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,304,304,0,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.441945,,,,,,,,0.441945,1,,,,,,171,WORD,UN,50,patrol,DEPART,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,305,305,230,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.5391,,,,,,,,0.5391,1,,,,,,279,NW,"ID",50,celond,CELOND,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,306,306,338,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.577155,,,,,,,,0.577155,1,,,,,,390,NW,UN,50,theldy,HATRUS,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,307,307,449,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.565515,,,,,,,,0.565515,1,,,,,,236,WORD,"ID",33,pirate,PIRATE,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,308,308,55,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.60145,,,,,,,,0.60145,1,,,,,,469,NW,"ID",33,padifs,PADIFS,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,309,309,288,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.53058,,,,,,,,0.53058,1,,,,,,291,NW,"ID",50,pretch,PRETCH,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,310,310,350,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.451145,,,,,,,,0.451145,0,,,,,,78,WORD,UN,33,theory,COLUMN,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,311,311,137,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.47631,,,,,,,,0.47631,1,,,,,,267,NW,"ID",50,pasink,PASINK,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,312,312,326,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.512595,,,,,,,,0.512595,1,,,,,,88,WORD,UN,33,permit,HUNGER,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,313,313,147,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.5526,,,,,,,,0.5526,1,,,,,,80,WORD,UN,33,friend,FAMILY,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,314,314,139,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.450705,,,,,,,,0.450705,0,,,,,,24,WORD,"ID",50,praise,PRAISE,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,315,315,83,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.459665,,,,,,,,0.459665,1,,,,,,62,WORD,UN,33,launch,REGION,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,316,316,121,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.499565,,,,,,,,0.499565,0,,,,,,303,NW,UN,33,cludie,FIREAM,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,317,317,362,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.50103,,,,,,,,0.50103,1,,,,,,209,WORD,"ID",33,search,SEARCH,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,318,318,28,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.556065,,,,,,,,0.556065,1,,,,,,84,WORD,UN,33,strand,MORTAL,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,319,319,143,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.47091,,,,,,,,0.47091,0,,,,,,161,WORD,UN,50,candle,PASTOR,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,320,320,220,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.50168,,,,,,,,0.50168,1,,,,,,53,WORD,"ID",50,police,POLICE,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,321,321,112,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.40194,,,,,,,,0.40194,1,,,,,,137,WORD,UN,50,melody,FINGER,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,322,322,196,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.66229,,,,,,,,0.66229,1,,,,,,479,NW,"ID",33,lobush,LOBUSH,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,323,323,298,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.48125,,,,,,,,0.48125,1,,,,,,395,NW,UN,50,flengy,COLURY,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,324,324,454,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.526315,,,,,,,,0.526315,1,,,,,,191,WORD,"ID",33,stable,STABLE,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,325,325,10,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.38446,,,,,,,,0.38446,1,,,,,,195,WORD,"ID",33,resign,RESIGN,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,326,326,14,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.529025,,,,,,,,0.529025,1,,,,,,262,NW,"ID",50,quilew,QUILEW,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,327,327,321,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.42329,,,,,,,,0.42329,1,,,,,,2,WORD,"ID",50,bridge,BRIDGE,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,328,328,61,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.54641,,,,,,,,0.54641,1,,,,,,48,WORD,"ID",50,walnut,WALNUT,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,329,329,107,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.464,,,,,,,,0.464,1,,,,,,396,NW,UN,50,camble,FLENGY,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,330,330,455,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.443725,,,,,,,,0.443725,1,,,,,,436,NW,"ID",33,frutan,FRUTAN,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,331,331,255,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.458885,,,,,,,,0.458885,1,,,,,,165,WORD,UN,50,starch,INVEST,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,332,332,224,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.502455,,,,,,,,0.502455,1,,,,,,360,NW,UN,33,fainch,DESORY,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,333,333,419,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.45212,,,,,,,,0.45212,1,,,,,,145,WORD,UN,50,couple,PARISH,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,334,334,204,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.599025,,,,,,,,0.599025,1,,,,,,352,NW,UN,33,clurey,TRINGE,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,335,335,411,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.453205,,,,,,,,0.453205,1,,,,,,146,WORD,UN,50,garlic,COUPLE,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,336,336,205,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.47127,,,,,,,,0.47127,0,,,,,,284,NW,"ID",50,shaple,SHAPLE,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,337,337,343,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.45766,,,,,,,,0.45766,0,,,,,,8,WORD,"ID",50,abrupt,ABRUPT,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,338,338,67,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.541075,,,,,,,,0.541075,0,,,,,,234,WORD,"ID",33,clumsy,CLUMSY,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,339,339,53,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.42074,,,,,,,,0.42074,0,,,,,,306,NW,UN,33,kirafe,SOUNGE,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,340,340,365,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.530905,,,,,,,,0.530905,1,,,,,,421,NW,"ID",33,knisma,KNISMA,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,341,341,240,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.433145,,,,,,,,0.433145,1,,,,,,317,NW,UN,33,reagly,WORBAL,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,342,342,376,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.4853,,,,,,,,0.4853,1,,,,,,138,WORD,UN,50,debris,MELODY,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,343,343,197,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.54905,,,,,,,,0.54905,1,,,,,,318,NW,UN,33,zomber,REAGLY,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,344,344,377,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.437955,,,,,,,,0.437955,1,,,,,,47,WORD,"ID",50,income,INCOME,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,345,345,106,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.488385,,,,,,,,0.488385,1,,,,,,164,WORD,UN,50,invest,MARKET,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,346,346,223,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.57206,,,,,,,,0.57206,1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,347,347,405,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.443255,,,,,,,,0.443255,1,,,,,,150,WORD,UN,50,mystic,RANDOM,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,348,348,209,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.55159,,,,,,,,0.55159,1,,,,,,220,WORD,"ID",33,voyage,VOYAGE,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,349,349,39,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.49194,,,,,,,,0.49194,0,,,,,,184,WORD,"ID",33,sleazy,SLEAZY,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,350,350,3,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.48829,,,,,,,,0.48829,1,,,,,,218,WORD,"ID",33,shrink,SHRINK,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,351,351,37,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.502455,,,,,,,,0.502455,1,,,,,,430,NW,"ID",33,caroey,CAROEY,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,352,352,249,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.477285,,,,,,,,0.477285,1,,,,,,341,NW,UN,33,randow,MYRTIE,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,353,353,400,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.50683,,,,,,,,0.50683,0,,,,,,422,NW,"ID",33,alcoud,ALCOUD,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,354,354,241,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.50739,,,,,,,,0.50739,1,,,,,,58,WORD,"ID",50,foster,FOSTER,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,355,355,117,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.5958,,,,,,,,0.5958,1,,,,,,269,NW,"ID",50,orchet,ORCHET,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,356,356,328,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.60825,,,,,,,,0.60825,1,,,,,,97,WORD,UN,33,belong,CLIENT,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,357,357,156,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.5013,,,,,,,,0.5013,1,,,,,,415,NW,UN,50,pathel,HIGSTA,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,358,358,474,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.65213,,,,,,,,0.65213,1,,,,,,410,NW,UN,50,orchin,TUNORY,z,,,,,,0.006510417,-0.415364583,0,0,0,,0,359,359,469,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.33448,,,,,,,,0.33448,1,,,,,,26,WORD,"ID",50,sprint,SPRINT,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,360,360,85,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.47885,,,,,,,,0.47885,0,,,,,,136,WORD,UN,50,finger,BLEACH,m,,,,,,0.006510417,-0.415364583,0,0,0,,0,361,361,195,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.4316,,,,,,,,0.4316,1,,,,,,280,NW,"ID",50,curbol,CURBOL,z,,,,,,0.006510417,-0.415364583,1,0,0,,0,362,362,339,1,break_done_button,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.269995,,,,,,,,1.269995,1,,,,,,432,NW,"ID",33,lunker,LUNKER,z,,,,,,-0.875,0.5,0,0,0,,0,363,363,251,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.603935,,,,,,,,0.603935,1,,,,,,301,NW,UN,33,miluer,FAINCH,z,,,,,,-0.875,0.5,0,0,0,,0,364,364,360,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.58095,,,,,,,,0.58095,1,,,,,,114,WORD,UN,33,guitar,PLACID,m,,,,,,-0.875,0.5,0,0,0,,0,365,365,173,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.48691,,,,,,,,0.48691,1,,,,,,93,WORD,UN,33,travel,PUBLIC,m,,,,,,-0.875,0.5,0,0,0,,0,366,366,152,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.505165,,,,,,,,0.505165,1,,,,,,5,WORD,"ID",50,plunge,PLUNGE,m,,,,,,-0.875,0.5,0,0,0,,0,367,367,64,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.565655,,,,,,,,0.565655,1,,,,,,281,NW,"ID",50,melaty,MELATY,z,,,,,,-0.875,0.5,0,0,0,,0,368,368,340,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.541985,,,,,,,,0.541985,1,,,,,,127,WORD,UN,50,senior,CASTLE,m,,,,,,-0.875,0.5,0,0,0,,0,369,369,186,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.787865,,,,,,,,0.787865,1,,,,,,310,NW,UN,33,sproly,DANIET,z,,,,,,-0.875,0.5,0,0,0,,0,370,370,369,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.553875,,,,,,,,0.553875,1,,,,,,475,NW,"ID",33,pebric,PEBRIC,z,,,,,,-0.875,0.5,0,0,0,,0,371,371,294,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.49074,,,,,,,,0.49074,1,,,,,,273,NW,"ID",50,sortel,SORTEL,z,,,,,,-0.875,0.5,0,0,0,,0,372,372,332,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.818515,,,,,,,,0.818515,1,,,,,,462,NW,"ID",33,absult,ABSULT,z,,,,,,-0.875,0.5,0,0,0,,0,373,373,281,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.89818,,,,,,,,0.89818,1,,,,,,401,NW,UN,50,syntic,MUSTIL,z,,,,,,-0.876302083,0.5,0,0,0,,0,374,374,460,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.72642,,,,,,,,0.72642,1,,,,,,332,NW,UN,33,catrie,VANGUE,z,,,,,,-0.876302083,0.5,0,0,0,,0,375,375,391,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,1.25167,,,,,,,,1.25167,1,,,,,,29,WORD,"ID",50,sketch,SKETCH,m,,,,,,-0.875,0.494791667,0,0,0,,0,376,376,88,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.557555,,,,,,,,0.557555,0,,,,,,183,WORD,"ID",33,mildew,MILDEW,m,,,,,,-0.875,0.498697917,0,0,0,,0,377,377,2,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.114735,,,,,,,,1.114735,1,,,,,,268,NW,"ID",50,packes,PACKES,z,,,,,,-0.875,0.5,0,0,0,,0,378,378,327,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,1.00127,,,,,,,,1.00127,0,,,,,,425,NW,"ID",33,frudge,FRUDGE,z,,,,,,-0.875,0.5,0,0,0,,0,379,379,244,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.911395,,,,,,,,0.911395,1,,,,,,409,NW,UN,50,tunory,ELOPIA,z,,,,,,-0.875,0.5,0,0,0,,0,380,380,468,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.9355,,,,,,,,0.9355,1,,,,,,23,WORD,"ID",50,wealth,WEALTH,m,,,,,,-0.875,0.5,0,0,0,,0,381,381,82,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.175085,,,,,,,,1.175085,1,,,,,,304,NW,UN,33,forgle,CLUDIE,z,,,,,,-0.875,0.5,0,0,0,,0,382,382,363,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.620075,,,,,,,,0.620075,1,,,,,,363,NW,UN,50,impote,BREALI,z,,,,,,-0.875,0.5,0,0,0,,0,383,383,422,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,-0.875,0.5,1,0,0,1.57564,,0.620075,-1,,,,,,40,WORD,"ID",50,convey,CONVEY,m,,,,,,-0.875,0.5,0,0,0,,0,384,384,99,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.04118,,,,,,,,1.04118,1,,,,,,451,NW,"ID",33,cainky,CAINKY,z,,,,,,-0.875,0.46875,0,0,0,,0,385,385,270,1,,
