counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,1.33,,,,,,,,1.33,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,,,,,,0.0176,-0.3752,0,0,0,,0,313,313,21,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.733,,,,,,,,0.733,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,0.0176,-0.3752,0,0,0,,0,314,314,395,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.704,,,,,,,,0.704,1,,,,,,151,WORD,"ID",50,mystic,MYSTIC,m,,,,,,0.0176,-0.3752,0,0,0,,0,315,315,90,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.552,,,,,,,,0.552,1,,,,,,117,WORD,"ID",33,branch,BRANCH,m,,,,,,0.0176,-0.3752,0,0,0,,0,316,316,56,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.772,,,,,,,,0.772,1,,,,,,4,WORD,UN,50,plunge,TRENCH,m,,,,,,0.0176,-0.3752,0,0,0,,0,317,317,183,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.576,,,,,,,,0.576,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,,,,,,0.0176,-0.3752,0,0,0,,0,318,318,25,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.508,,,,,,,,0.508,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,,,,,,0.0176,-0.3752,0,0,0,,0,319,319,40,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,1.443,,,,,,,,1.443,1,,,,,,212,WORD,UN,33,squeal,VERIFY,m,,,,,,0.0176,-0.3752,0,0,0,,0,320,320,151,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.492,,,,,,,,0.492,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,,,,,,0.0176,-0.3752,0,0,0,,0,321,321,10,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.321,,,,,,,,1.321,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,,,,,,0.0176,-0.3752,0,0,0,,0,322,322,248,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.553,,,,,,,,0.553,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,0.0176,-0.3752,0,0,0,,0,323,323,130,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.561,,,,,,,,0.561,1,,,,,,446,NW,UN,33,gircue,RUNAMO,z,,,,,,0.0176,-0.3752,0,0,0,,0,324,324,385,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.524,,,,,,,,0.524,1,,,,,,143,WORD,"ID",50,reason,REASON,m,,,,,,0.0176,-0.3752,0,0,0,,0,325,325,82,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.61,,,,,,,,0.61,1,,,,,,310,NW,"ID",33,daniet,DANIET,z,,,,,,0.0176,-0.3752,0,0,0,,0,326,326,249,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.517,,,,,,,,0.517,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,,,,,,0.0176,-0.3752,0,0,0,,0,327,327,147,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.496,,,,,,,,0.496,1,,,,,,55,WORD,UN,50,ambush,STROKE,m,,,,,,0.0176,-0.3752,0,0,0,,0,328,328,234,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.74,,,,,,,,0.74,1,,,,,,181,WORD,UN,33,winter,GLANCE,m,,,,,,0.0176,-0.3752,0,0,0,,0,329,329,120,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.698,,,,,,,,0.698,1,,,,,,226,WORD,UN,33,flower,CASINO,m,,,,,,0.0176,-0.3752,0,0,0,,0,330,330,165,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.589,,,,,,,,0.589,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,,,,,,0.0176,-0.3752,0,0,0,,0,331,331,276,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.633,,,,,,,,0.633,0,,,,,,411,NW,"ID",50,orchin,ORCHIN,z,,,,,,0.0176,-0.3752,0,0,0,,0,332,332,350,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.542,,,,,,,,0.542,0,,,,,,322,NW,"ID",33,slanch,SLANCH,z,,,,,,0.0176,-0.3752,0,0,0,,0,333,333,261,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.766,,,,,,,,0.766,1,,,,,,251,NW,UN,50,stapod,LUPICT,z,,,,,,0.0176,-0.3752,0,0,0,,0,334,334,430,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.752,,,,,,,,0.752,1,,,,,,247,NW,UN,50,strole,BLARGE,z,,,,,,0.0176,-0.3752,0,0,0,,0,335,335,426,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.744,,,,,,,,0.744,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,,,,,,0.0176,-0.3752,0,0,0,,0,336,336,41,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.538,,,,,,,,0.538,1,,,,,,94,WORD,"ID",33,travel,TRAVEL,m,,,,,,0.0176,-0.3752,0,0,0,,0,337,337,33,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.618,,,,,,,,0.618,1,,,,,,78,WORD,"ID",33,column,COLUMN,m,,,,,,0.0176,-0.3752,0,0,0,,0,338,338,17,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.734,,,,,,,,0.734,1,,,,,,244,NW,UN,50,anougs,EATRIC,z,,,,,,0.0176,-0.3752,0,0,0,,0,339,339,423,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.713,,,,,,,,0.713,1,,,,,,443,NW,UN,33,jaunce,DORSEX,z,,,,,,0.0176,-0.3752,0,0,0,,0,340,340,382,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.533,,,,,,,,0.533,1,,,,,,327,NW,"ID",33,plenac,PLENAC,z,,,,,,0.0176,-0.3752,0,0,0,,0,341,341,266,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.545,,,,,,,,0.545,1,,,,,,39,WORD,UN,50,convey,INSECT,m,,,,,,0.0176,-0.3752,0,0,0,,0,342,342,218,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.598,,,,,,,,0.598,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,,,,,,0.0176,-0.3752,0,0,0,,0,343,343,162,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.292,,,,,,,,1.292,1,,,,,,250,NW,UN,50,lupict,MILTED,z,,,,,,0.0176,-0.3752,0,0,0,,0,344,344,429,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.588,,,,,,,,0.588,1,,,,,,144,WORD,"ID",50,sponge,SPONGE,m,,,,,,0.0176,-0.3752,0,0,0,,0,345,345,83,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.741,,,,,,,,0.741,1,,,,,,301,NW,"ID",33,fainch,FAINCH,z,,,,,,0.0176,-0.3752,0,0,0,,0,346,346,240,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.686,,,,,,,,0.686,1,,,,,,34,WORD,UN,50,socket,JUNGLE,m,,,,,,0.0176,-0.3752,0,0,0,,0,347,347,213,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.449,,,,,,,,0.449,1,,,,,,178,WORD,"ID",50,inform,INFORM,m,,,,,,0.0176,-0.3752,0,0,0,,0,348,348,117,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.573,,,,,,,,0.573,1,,,,,,419,NW,"ID",50,slount,SLOUNT,z,,,,,,0.0176,-0.3752,0,0,0,,0,349,349,358,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.568,,,,,,,,0.568,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,,,,,,0.0176,-0.3752,0,0,0,,0,350,350,172,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.401,,,,,,,,0.401,1,,,,,,63,WORD,"ID",33,launch,LAUNCH,m,,,,,,0.0176,-0.3752,0,0,0,,0,351,351,2,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.488,,,,,,,,0.488,1,,,,,,318,NW,"ID",33,reagly,REAGLY,z,,,,,,0.0176,-0.3752,0,0,0,,0,352,352,257,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.565,,,,,,,,0.565,1,,,,,,23,WORD,UN,50,praise,WEALTH,m,,,,,,0.0176,-0.3752,0,0,0,,0,353,353,202,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.747,,,,,,,,0.747,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,,,,,,0.0176,-0.3752,0,0,0,,0,354,354,245,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.574,,,,,,,,0.574,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,,,,,,0.0176,-0.3752,0,0,0,,0,355,355,273,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.628,,,,,,,,0.628,1,,,,,,282,NW,UN,50,veralf,PORLEX,z,,,,,,0.0176,-0.3752,0,0,0,,0,356,356,461,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.68,,,,,,,,0.68,1,,,,,,61,WORD,"ID",33,ponder,PONDER,m,,,,,,0.0176,-0.3752,0,0,0,,0,357,357,0,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.581,,,,,,,,0.581,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,,,,,,0.0176,-0.3752,0,0,0,,0,358,358,375,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.549,,,,,,,,0.549,1,,,,,,271,NW,UN,50,damilt,AUBRID,z,,,,,,0.0176,-0.3752,0,0,0,,0,359,359,450,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.505,,,,,,,,0.505,1,,,,,,259,NW,UN,50,unject,SOUDAL,z,,,,,,0.0176,-0.3752,0,0,0,,0,360,360,438,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.626,,,,,,,,0.626,1,,,,,,315,NW,"ID",33,laston,LASTON,z,,,,,,0.0176,-0.3752,0,0,0,,0,361,361,254,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.841,,,,,,,,0.841,1,,,,,,386,NW,"ID",50,ancust,ANCUST,z,,,,,,0.0176,-0.3848,1,0,0,,0,362,362,325,1,break_done_button
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.769,,,,,,,,0.769,1,,,,,,374,NW,"ID",50,sliant,SLIANT,z,,,,,,0.0176,-0.3848,0,0,0,,0,363,363,313,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.546,,,,,,,,0.546,1,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,,,,,,0.0176,-0.3848,0,0,0,,0,364,364,258,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.481,,,,,,,,0.481,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,,,,,,0.0176,-0.3848,0,0,0,,0,365,365,23,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.485,,,,,,,,0.485,1,,,,,,153,WORD,"ID",50,behold,BEHOLD,m,,,,,,0.0176,-0.3848,0,0,0,,0,366,366,92,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.531,,,,,,,,0.531,1,,,,,,448,NW,UN,33,brunge,SADENT,z,,,,,,0.0176,-0.3848,0,0,0,,0,367,367,387,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.571,,,,,,,,0.571,0,,,,,,292,NW,UN,50,swance,ABLINT,z,,,,,,0.0176,-0.3848,0,0,0,,0,368,368,471,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.621,,,,,,,,0.621,1,,,,,,366,NW,"ID",50,toshel,TOSHEL,z,,,,,,0.0176,-0.3848,0,0,0,,0,369,369,305,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.706,,,,,,,,0.706,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,,,,,,0.0176,-0.3848,0,0,0,,0,370,370,268,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.747,,,,,,,,0.747,1,,,,,,8,WORD,UN,50,hustle,ABRUPT,m,,,,,,0.0176,-0.3848,0,0,0,,0,371,371,187,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.704,,,,,,,,0.704,1,,,,,,265,NW,UN,50,varmit,DISTAR,z,,,,,,0.0176,-0.3848,0,0,0,,0,372,372,444,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.771,,,,,,,,0.771,0,,,,,,176,WORD,"ID",50,strife,STRIFE,m,,,,,,0.0176,-0.3848,0,0,0,,0,373,373,115,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.54,,,,,,,,0.54,1,,,,,,445,NW,UN,33,runamo,MINKEL,z,,,,,,0.0176,-0.3848,0,0,0,,0,374,374,384,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.689,,,,,,,,0.689,1,,,,,,89,WORD,"ID",33,permit,PERMIT,m,,,,,,0.0176,-0.3848,0,0,0,,0,375,375,28,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.56,,,,,,,,0.56,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,,,,,,0.0176,-0.3848,0,0,0,,0,376,376,413,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.57,,,,,,,,0.57,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,,,,,,0.0176,-0.3848,0,0,0,,0,377,377,294,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.543,,,,,,,,0.543,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,,,,,,0.0176,-0.3848,0,0,0,,0,378,378,383,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.536,,,,,,,,0.536,1,,,,,,245,NW,UN,50,piaton,ANOUGS,z,,,,,,0.0176,-0.3848,0,0,0,,0,379,379,424,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.585,,,,,,,,0.585,1,,,,,,160,WORD,"ID",50,violet,VIOLET,m,,,,,,0.0176,-0.3848,0,0,0,,0,380,380,99,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.725,,,,,,,,0.725,1,,,,,,288,NW,UN,50,starby,YACEUP,z,,,,,,0.0176,-0.3848,0,0,0,,0,381,381,467,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.635,,,,,,,,0.635,1,,,,,,307,NW,"ID",33,kirafe,KIRAFE,z,,,,,,0.0176,-0.3848,0,0,0,,0,382,382,246,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.663,,,,,,,,0.663,1,,,,,,2,WORD,UN,50,knight,BRIDGE,m,,,,,,0.0176,-0.3848,0,0,0,,0,383,383,181,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.786,,,,,,,,0.786,0,,,,,,345,NW,"ID",33,absend,ABSEND,z,,,,,,0.0176,-0.3848,0,0,0,,0,384,384,284,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.492,,,,,,,,0.492,1,,,,,,22,WORD,UN,50,wealth,JOCKEY,m,,,,,,0.0176,-0.3848,0,0,0,,0,385,385,201,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.565,,,,,,,,0.565,1,,,,,,351,NW,"ID",33,tiesch,TIESCH,z,,,,,,0.0176,-0.3848,0,0,0,,0,386,386,290,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.888,,,,,,,,0.888,1,,,,,,399,NW,"ID",50,fouret,FOURET,z,,,,,,0.0176,-0.3848,0,0,0,,0,387,387,338,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.634,,,,,,,,0.634,1,,,,,,268,NW,UN,50,orchet,PACKES,z,,,,,,0.0176,-0.3848,0,0,0,,0,388,388,447,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.499,,,,,,,,0.499,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,,,,,,0.0176,-0.3848,0,0,0,,0,389,389,288,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.567,,,,,,,,0.567,1,,,,,,406,NW,"ID",50,nouply,NOUPLY,z,,,,,,0.0176,-0.3848,0,0,0,,0,390,390,345,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.564,,,,,,,,0.564,1,,,,,,24,WORD,UN,50,domain,PRAISE,m,,,,,,0.0176,-0.3848,0,0,0,,0,391,391,203,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.521,,,,,,,,0.521,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,,,,,,0.0176,-0.3848,0,0,0,,0,392,392,149,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.624,,,,,,,,0.624,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,,,,,,0.0176,-0.3848,0,0,0,,0,393,393,289,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.652,,,,,,,,0.652,1,,,,,,385,NW,"ID",50,veigma,VEIGMA,z,,,,,,0.0176,-0.3848,0,0,0,,0,394,394,324,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.623,,,,,,,,0.623,1,,,,,,365,NW,"ID",50,guairt,GUAIRT,z,,,,,,0.0176,-0.3848,0,0,0,,0,395,395,304,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.585,,,,,,,,0.585,1,,,,,,58,WORD,UN,50,splint,FOSTER,m,,,,,,0.0176,-0.3848,0,0,0,,0,396,396,237,1,
