counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.065,1,,,,,,260,NW,UN,50,stunch,UNJECT,z,1.065,,,,,,-0.035555556,-0.416666667,0,0,0,,0,306,306,439,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.724,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,0.724,,,,,,-0.035555556,-0.416666667,0,0,0,,0,307,307,13,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.745,1,,,,,,387,NW,"ID",50,gronce,GRONCE,z,0.745,,,,,,-0.035555556,-0.416666667,0,0,0,,0,308,308,326,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.747,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,0.747,,,,,,-0.035555556,-0.416666667,0,0,0,,0,309,309,252,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.623,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,0.623,,,,,,-0.035555556,-0.416666667,0,0,0,,0,310,310,158,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.624,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,0.624,,,,,,-0.035555556,-0.416666667,0,0,0,,0,311,311,34,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.627,1,,,,,,41,WORD,UN,50,chapel,SPRING,m,0.627,,,,,,-0.035555556,-0.416666667,0,0,0,,0,312,312,220,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.65,1,,,,,,394,NW,"ID",50,spaqux,SPAQUX,z,0.65,,,,,,-0.035555556,-0.416666667,0,0,0,,0,313,313,333,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.67,1,,,,,,58,WORD,UN,50,splint,FOSTER,m,0.67,,,,,,-0.035555556,-0.416666667,0,0,0,,0,314,314,237,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.723,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,0.723,,,,,,-0.035555556,-0.416666667,0,0,0,,0,315,315,269,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.724,1,,,,,,5,WORD,UN,50,bundle,PLUNGE,m,0.724,,,,,,-0.035555556,-0.416666667,0,0,0,,0,316,316,184,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.765,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,0.765,,,,,,-0.035555556,-0.416666667,0,0,0,,0,317,317,376,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.581,1,,,,,,203,WORD,UN,33,burden,PHRASE,m,0.581,,,,,,-0.035555556,-0.416666667,0,0,0,,0,318,318,142,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.825,1,,,,,,402,NW,"ID",50,syntic,SYNTIC,z,0.825,,,,,,-0.035555556,-0.416666667,0,0,0,,0,319,319,341,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.672,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,0.672,,,,,,-0.035555556,-0.416666667,0,0,0,,0,320,320,270,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.628,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,0.628,,,,,,-0.035555556,-0.416666667,0,0,0,,0,321,321,162,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.824,1,,,,,,259,NW,UN,50,unject,SOUDAL,z,0.824,,,,,,-0.035555556,-0.416666667,0,0,0,,0,322,322,438,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.724,1,,,,,,368,NW,"ID",50,hornal,HORNAL,z,0.724,,,,,,-0.035555556,-0.416666667,0,0,0,,0,323,323,307,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.743,1,,,,,,284,NW,UN,50,prudge,SHAPLE,z,0.743,,,,,,-0.035555556,-0.416666667,0,0,0,,0,324,324,463,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.608,1,,,,,,97,WORD,"ID",33,client,CLIENT,m,0.608,,,,,,-0.035555556,-0.416666667,0,0,0,,0,325,325,36,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.644,1,,,,,,151,WORD,"ID",50,mystic,MYSTIC,m,0.644,,,,,,-0.035555556,-0.416666667,0,0,0,,0,326,326,90,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.602,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,0.602,,,,,,-0.035555556,-0.416666667,0,0,0,,0,327,327,124,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.682,1,,,,,,139,WORD,"ID",50,debris,DEBRIS,m,0.682,,,,,,-0.035555556,-0.416666667,0,0,0,,0,328,328,78,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.671,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,0.671,,,,,,-0.035555556,-0.416666667,0,0,0,,0,329,329,129,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.785,1,,,,,,237,WORD,UN,33,glance,POSTER,m,0.785,,,,,,-0.035555556,-0.416666667,0,0,0,,0,330,330,176,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.623,1,,,,,,26,WORD,UN,50,butler,SPRINT,m,0.623,,,,,,-0.035555556,-0.416666667,0,0,0,,0,331,331,205,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.643,1,,,,,,40,WORD,UN,50,spring,CONVEY,m,0.643,,,,,,-0.035555556,-0.416666667,0,0,0,,0,332,332,219,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.887,1,,,,,,335,NW,"ID",33,desion,DESION,z,0.887,,,,,,-0.035555556,-0.416666667,0,0,0,,0,333,333,274,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.703,0,,,,,,16,WORD,UN,50,charge,FAUCET,m,0.703,,,,,,-0.035555556,-0.416666667,0,0,0,,0,334,334,195,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.844,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,0.844,,,,,,-0.035555556,-0.416666667,0,0,0,,0,335,335,32,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.954,1,,,,,,376,NW,"ID",50,iguare,IGUARE,z,0.954,,,,,,-0.035555556,-0.416666667,0,0,0,,0,336,336,315,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.703,1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,0.703,,,,,,-0.035555556,-0.416666667,0,0,0,,0,337,337,132,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.671,1,,,,,,263,NW,UN,50,vackel,DOLICA,z,0.671,,,,,,-0.035555556,-0.416666667,0,0,0,,0,338,338,442,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.73,1,,,,,,182,WORD,UN,33,absent,WINTER,m,0.73,,,,,,-0.035555556,-0.416666667,0,0,0,,0,339,339,121,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.662,1,,,,,,169,WORD,"ID",50,genius,GENIUS,m,0.662,,,,,,-0.035555556,-0.416666667,0,0,0,,0,340,340,108,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.687,1,,,,,,272,NW,UN,50,sortel,DAMILT,z,0.687,,,,,,-0.035555556,-0.416666667,0,0,0,,0,341,341,451,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.746,1,,,,,,154,WORD,"ID",50,author,AUTHOR,m,0.746,,,,,,-0.035555556,-0.416666667,0,0,0,,0,342,342,93,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.664,1,,,,,,159,WORD,"ID",50,detail,DETAIL,m,0.664,,,,,,-0.035555556,-0.416666667,0,0,0,,0,343,343,98,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.744,1,,,,,,391,NW,"ID",50,theldy,THELDY,z,0.744,,,,,,-0.035555556,-0.416666667,0,0,0,,0,344,344,330,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.807,1,,,,,,243,NW,UN,50,eatric,MUSIED,z,0.807,,,,,,-0.035555556,-0.416666667,0,0,0,,0,345,345,422,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.81,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,0.81,,,,,,-0.035555556,-0.416666667,0,0,0,,0,346,346,391,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.923,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,0.923,,,,,,-0.035555556,-0.416666667,0,0,0,,0,347,347,395,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.785,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,0.785,,,,,,-0.035555556,-0.416666667,0,0,0,,0,348,348,264,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.733,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,0.733,,,,,,-0.035555556,-0.416666667,0,0,0,,0,349,349,292,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.951,1,,,,,,176,WORD,"ID",50,strife,STRIFE,m,0.951,,,,,,-0.035555556,-0.416666667,0,0,0,,0,350,350,115,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.742,1,,,,,,242,NW,UN,50,musied,UNWERT,z,0.742,,,,,,-0.035555556,-0.416666667,0,0,0,,0,351,351,421,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.865,1,,,,,,297,NW,UN,50,piergy,FERTIC,z,0.865,,,,,,-0.035555556,-0.416666667,0,0,0,,0,352,352,476,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.823,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,0.823,,,,,,-0.035555556,-0.416666667,0,0,0,,0,353,353,361,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.703,1,,,,,,234,WORD,UN,33,poster,CLUMSY,m,0.703,,,,,,-0.035555556,-0.416666667,0,0,0,,0,354,354,173,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.662,1,,,,,,412,NW,"ID",50,jiluer,JILUER,z,0.662,,,,,,-0.035555556,-0.416666667,0,0,0,,0,355,355,351,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.691,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,0.691,,,,,,-0.035555556,-0.416666667,0,0,0,,0,356,356,12,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.652,1,,,,,,172,WORD,"ID",50,patrol,PATROL,m,0.652,,,,,,-0.035555556,-0.416666667,0,0,0,,0,357,357,111,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.83,1,,,,,,360,NW,"ID",33,desory,DESORY,z,0.83,,,,,,-0.035555556,-0.416666667,0,0,0,,0,358,358,299,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.824,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,0.824,,,,,,-0.035555556,-0.416666667,0,0,0,,0,359,359,245,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.624,1,,,,,,107,WORD,"ID",33,slogan,SLOGAN,m,0.624,,,,,,-0.035555556,-0.416666667,0,0,0,,0,360,360,46,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.703,1,,,,,,282,NW,UN,50,veralf,PORLEX,z,0.703,,,,,,-0.035555556,-0.416666667,0,0,0,,0,361,361,461,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.705,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,0.705,,,,,,-0.032222222,-0.414444444,0,0,0,space,0,362,362,9,1,,7.528
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.508,1,,,,,,411,NW,"ID",50,orchin,ORCHIN,z,1.508,,,,,,-0.032222222,-0.414444444,0,0,0,,0,363,363,350,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.732,1,,,,,,267,NW,UN,50,packes,PASINK,z,0.732,,,,,,-0.032222222,-0.414444444,0,0,0,,0,364,364,446,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.644,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,0.644,,,,,,-0.032222222,-0.414444444,0,0,0,,0,365,365,159,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.067,1,,,,,,417,NW,"ID",50,earoud,EAROUD,z,1.067,,,,,,-0.032222222,-0.414444444,0,0,0,,0,366,366,356,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.723,1,,,,,,407,NW,"ID",50,suiver,SUIVER,z,0.723,,,,,,-0.032222222,-0.414444444,0,0,0,,0,367,367,346,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.862,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,0.862,,,,,,-0.032222222,-0.414444444,0,0,0,,0,368,368,287,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.623,1,,,,,,238,WORD,UN,33,behalf,FLOWER,m,0.623,,,,,,-0.032222222,-0.414444444,0,0,0,,0,369,369,177,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.721,1,,,,,,364,NW,"ID",50,impote,IMPOTE,z,0.721,,,,,,-0.032222222,-0.414444444,0,0,0,,0,370,370,303,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.71,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,0.71,,,,,,-0.032222222,-0.414444444,0,0,0,,0,371,371,276,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.664,1,,,,,,31,WORD,UN,50,buckle,WEAPON,m,0.664,,,,,,-0.032222222,-0.414444444,0,0,0,,0,372,372,210,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.789,0,,,,,,341,NW,"ID",33,myrtie,MYRTIE,z,0.789,,,,,,-0.032222222,-0.414444444,0,0,0,,0,373,373,280,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.748,1,,,,,,127,WORD,"ID",50,castle,CASTLE,m,0.748,,,,,,-0.032222222,-0.414444444,0,0,0,,0,374,374,66,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.649,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,0.649,,,,,,-0.032222222,-0.414444444,0,0,0,,0,375,375,11,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.581,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,0.581,,,,,,-0.032222222,-0.414444444,0,0,0,,0,376,376,52,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.649,1,,,,,,52,WORD,UN,50,police,IMPOSE,m,0.649,,,,,,-0.032222222,-0.414444444,0,0,0,,0,377,377,231,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.604,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,0.604,,,,,,-0.032222222,-0.414444444,0,0,0,,0,378,378,59,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.663,1,,,,,,365,NW,"ID",50,guairt,GUAIRT,z,0.663,,,,,,-0.032222222,-0.414444444,0,0,0,,0,379,379,304,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.63,1,,,,,,56,WORD,UN,50,change,AMBUSH,m,0.63,,,,,,-0.032222222,-0.414444444,0,0,0,,0,380,380,235,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.824,1,,,,,,455,NW,UN,33,broget,TONDLE,z,0.824,,,,,,-0.032222222,-0.414444444,0,0,0,,0,381,381,394,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.963,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,0.963,,,,,,-0.032222222,-0.414444444,0,0,0,,0,382,382,131,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.772,1,,,,,,398,NW,"ID",50,blunde,BLUNDE,z,0.772,,,,,,-0.032222222,-0.414444444,0,0,0,,0,383,383,337,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.764,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,0.764,,,,,,-0.032222222,-0.414444444,0,0,0,,0,384,384,260,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.712,1,,,,,,288,NW,UN,50,starby,YACEUP,z,0.712,,,,,,-0.032222222,-0.414444444,0,0,0,,0,385,385,467,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.683,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,0.683,,,,,,-0.032222222,-0.414444444,0,0,0,,0,386,386,42,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.824,1,,,,,,205,WORD,UN,33,tailor,LOUNGE,m,0.824,,,,,,-0.032222222,-0.414444444,0,0,0,,0,387,387,144,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.662,1,,,,,,27,WORD,UN,50,comedy,SCREAM,m,0.662,,,,,,-0.032222222,-0.414444444,0,0,0,,0,388,388,206,1,,
