counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.870195,1,,,,,,373,NW,"ID",16,bigent,BIGENT,z,0.870195,,,,,,0.549898413,0.077951658,0,0,1,,0,290,290,312,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.602985,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,0.602985,,,,,,0.549898413,0.077951658,0,0,1,,0,291,291,172,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.68668,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,0.68668,,,,,,0.549898413,0.077951658,0,0,1,,0,292,292,162,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,,,,,,,,0.62528,0,,,,,,24,WORD,UN,16,domain,PRAISE,m,0.62528,,,,,,0.549898413,0.077951658,0,0,1,,0,293,293,203,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.68623,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,0.68623,,,,,,0.549898413,0.077951658,0,0,1,,0,294,294,395,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.6089,1,,,,,,393,NW,"ID",16,ganous,GANOUS,z,0.6089,,,,,,0.549898413,0.077951658,0,0,1,,0,295,295,332,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.62019,1,,,,,,117,WORD,"ID",33,branch,BRANCH,m,0.62019,,,,,,0.549898413,0.077951658,0,0,1,,0,296,296,56,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.704005,1,,,,,,124,WORD,"ID",16,blouse,BLOUSE,m,0.704005,,,,,,0.549898413,0.077951658,0,0,1,,0,297,297,63,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.710405,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,0.710405,,,,,,0.549898413,0.077951658,0,0,1,,0,298,298,419,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.969425,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,0.969425,,,,,,0.549898413,0.077951658,0,0,1,,0,299,299,39,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.669095,1,,,,,,179,WORD,"ID",16,basket,BASKET,m,0.669095,,,,,,0.549898413,0.077951658,0,0,1,,0,300,300,118,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.936715,1,,,,,,471,NW,UN,33,cigney,NOBEST,z,0.936715,,,,,,0.549898413,0.077951658,0,0,1,,0,301,301,410,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.728625,1,,,,,,446,NW,UN,33,gircue,RUNAMO,z,0.728625,,,,,,0.549898413,0.077951658,0,0,1,,0,302,302,385,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.588745,1,,,,,,51,WORD,UN,16,impose,HUNGRY,m,0.588745,,,,,,0.549898413,0.077951658,0,0,1,,0,303,303,230,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.734515,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,0.734515,,,,,,0.549898413,0.077951658,0,0,1,,0,304,304,273,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.66215,1,,,,,,279,NW,UN,16,curbol,CELOND,z,0.66215,,,,,,0.549898413,0.077951658,0,0,1,,0,305,305,458,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.651525,1,,,,,,265,NW,UN,16,varmit,DISTAR,z,0.651525,,,,,,0.549898413,0.077951658,0,0,1,,0,306,306,444,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.635685,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,0.635685,,,,,,0.549898413,0.077951658,0,0,1,,0,307,307,127,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.61897,1,,,,,,354,NW,"ID",33,virlex,VIRLEX,z,0.61897,,,,,,0.549898413,0.077951658,0,0,1,,0,308,308,293,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,0.82639,0,,,,,,445,NW,UN,33,runamo,MINKEL,z,0.82639,,,,,,0.549898413,0.077951658,0,0,1,,0,309,309,384,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.63617,1,,,,,,400,NW,"ID",16,wearox,WEAROX,z,0.63617,,,,,,0.549898413,0.077951658,0,0,1,,0,310,310,339,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.683025,1,,,,,,9,WORD,UN,16,bridge,HUSTLE,m,0.683025,,,,,,0.549898413,0.077951658,0,0,1,,0,311,311,188,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.608975,1,,,,,,19,WORD,UN,16,breast,PATRON,m,0.608975,,,,,,0.549898413,0.077951658,0,0,1,,0,312,312,198,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.634735,1,,,,,,403,NW,"ID",16,bruats,BRUATS,z,0.634735,,,,,,0.549898413,0.077951658,0,0,1,,0,313,313,342,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.618525,1,,,,,,59,WORD,UN,16,pencil,SPLINT,m,0.618525,,,,,,0.549898413,0.077951658,0,0,1,,0,314,314,238,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.68637,1,,,,,,370,NW,"ID",16,sleact,SLEACT,z,0.68637,,,,,,0.549898413,0.077951658,0,0,1,,0,315,315,309,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.68563,1,,,,,,366,NW,"ID",16,toshel,TOSHEL,z,0.68563,,,,,,0.549898413,0.077951658,0,0,1,,0,316,316,305,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.70301,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,0.70301,,,,,,0.549898413,0.077951658,0,0,1,,0,317,317,413,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.574065,1,,,,,,419,NW,"ID",16,slount,SLOUNT,z,0.574065,,,,,,0.549898413,0.077951658,0,0,1,,0,318,318,358,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.601905,1,,,,,,126,WORD,"ID",16,enough,ENOUGH,m,0.601905,,,,,,0.549898413,0.077951658,0,0,1,,0,319,319,65,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.685205,1,,,,,,294,NW,UN,16,gleath,INHORT,z,0.685205,,,,,,0.549898413,0.077951658,0,0,1,,0,320,320,473,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.81972,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,0.81972,,,,,,0.549898413,0.077951658,0,0,1,,0,321,321,59,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.60185,1,,,,,,395,NW,"ID",16,colury,COLURY,z,0.60185,,,,,,0.549898413,0.077951658,0,0,1,,0,322,322,334,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.63835,1,,,,,,76,WORD,"ID",33,exotic,EXOTIC,m,0.63835,,,,,,0.549898413,0.077951658,0,0,1,,0,323,323,15,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.83519,1,,,,,,218,WORD,UN,33,bucket,SHRINK,m,0.83519,,,,,,0.549898413,0.077951658,0,0,1,,0,324,324,157,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.53498,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,0.53498,,,,,,0.549898413,0.077951658,0,0,1,,0,325,325,10,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.75249,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,0.75249,,,,,,0.549898413,0.077951658,0,0,1,,0,326,326,245,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.9362,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,0.9362,,,,,,0.549898413,0.077951658,0,0,1,,0,327,327,244,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.542135,1,,,,,,137,WORD,"ID",16,finger,FINGER,m,0.542135,,,,,,0.549898413,0.077951658,0,0,1,,0,328,328,76,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.71901,1,,,,,,133,WORD,"ID",16,chrome,CHROME,m,0.71901,,,,,,0.549898413,0.077951658,0,0,1,,0,329,329,72,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.73588,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,0.73588,,,,,,0.549898413,0.077951658,0,0,1,,0,330,330,383,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.705895,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,0.705895,,,,,,0.549898413,0.077951658,0,0,1,,0,331,331,163,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.635605,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,0.635605,,,,,,0.549898413,0.077951658,0,0,1,,0,332,332,282,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.936465,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,0.936465,,,,,,0.549898413,0.077951658,0,0,1,,0,333,333,52,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.602325,1,,,,,,75,WORD,"ID",33,trophy,TROPHY,m,0.602325,,,,,,0.549898413,0.077951658,0,0,1,,0,334,334,14,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.58567,1,,,,,,362,NW,"ID",16,tireau,TIREAU,z,0.58567,,,,,,0.549898413,0.077951658,0,0,1,,0,335,335,301,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.524285,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,0.524285,,,,,,0.549898413,0.077951658,0,0,1,,0,336,336,3,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.82579,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,0.82579,,,,,,0.549898413,0.077951658,0,0,1,,0,337,337,291,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.619435,1,,,,,,405,NW,"ID",16,flumni,FLUMNI,z,0.619435,,,,,,0.549898413,0.077951658,0,0,1,,0,338,338,344,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.69365,1,,,,,,341,NW,"ID",33,myrtie,MYRTIE,z,0.69365,,,,,,0.549898413,0.077951658,0,0,1,,0,339,339,280,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.558575,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,0.558575,,,,,,0.549898413,0.077951658,0,0,1,,0,340,340,19,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.635485,1,,,,,,158,WORD,"ID",16,island,ISLAND,m,0.635485,,,,,,0.549898413,0.077951658,0,0,1,,0,341,341,97,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.652525,1,,,,,,391,NW,"ID",16,theldy,THELDY,z,0.652525,,,,,,0.549898413,0.077951658,0,0,1,,0,342,342,330,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.641755,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,0.641755,,,,,,0.549898413,0.077951658,0,0,1,,0,343,343,398,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.55133,1,,,,,,132,WORD,"ID",16,strong,STRONG,m,0.55133,,,,,,0.549898413,0.077951658,0,0,1,,0,344,344,71,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.870935,1,,,,,,250,NW,UN,16,lupict,MILTED,z,0.870935,,,,,,0.549898413,0.077951658,0,0,1,,0,345,345,429,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,0.568895,0,,,,,,452,NW,UN,33,bolvis,SURDEN,z,0.568895,,,,,,0.549898413,0.077951658,0,0,1,,0,346,346,391,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.55195,1,,,,,,227,WORD,UN,33,master,SELDOM,m,0.55195,,,,,,0.549898413,0.077951658,0,0,1,,0,347,347,166,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.64263,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,0.64263,,,,,,0.549898413,0.077951658,0,0,1,,0,348,348,288,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.607995,1,,,,,,280,NW,UN,16,melaty,CURBOL,z,0.607995,,,,,,0.549898413,0.077951658,0,0,1,,0,349,349,459,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,,,,,,,,0.60127,0,,,,,,16,WORD,UN,16,charge,FAUCET,m,0.60127,,,,,,0.549898413,0.077951658,0,0,1,,0,350,350,195,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.73658,1,,,,,,32,WORD,UN,16,scream,BUCKLE,m,0.73658,,,,,,0.549898413,0.077951658,0,0,1,,0,351,351,211,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.85562,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,0.85562,,,,,,0.549898413,0.077951658,0,0,1,,0,352,352,21,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.62723,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,0.62723,,,,,,0.549898413,0.077951658,0,0,1,,0,353,353,135,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.570815,1,,,,,,229,WORD,UN,33,fringe,MOTHER,m,0.570815,,,,,,0.549898413,0.077951658,0,0,1,,0,354,354,168,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.6435,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,0.6435,,,,,,0.549898413,0.077951658,0,0,1,,0,355,355,386,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.857085,1,,,,,,10,WORD,UN,16,cruise,ETHNIC,m,0.857085,,,,,,0.549898413,0.077951658,0,0,1,,0,356,356,189,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.724835,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,0.724835,,,,,,0.549898413,0.077951658,0,0,1,,0,357,357,160,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.606705,1,,,,,,52,WORD,UN,16,police,IMPOSE,m,0.606705,,,,,,0.549898413,0.077951658,0,0,1,,0,358,358,231,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.887205,1,,,,,,392,NW,"ID",16,rouncy,ROUNCY,z,0.887205,,,,,,0.549898413,0.077951658,0,0,1,,0,359,359,331,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.54112,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,0.54112,,,,,,0.549898413,0.077951658,0,0,1,,0,360,360,169,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,0.641275,0,,,,,,289,NW,UN,16,splino,STARBY,z,0.641275,,,,,,0.549898413,0.077951658,0,0,1,,0,361,361,468,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.793705,1,,,,,,423,NW,UN,33,praile,STRELD,z,0.793705,,,,,,0.549898413,0.077951658,0,0,1,space,0,362,362,362,1,19.542825
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.65427,1,,,,,,253,NW,UN,16,varosh,RESAIT,z,0.65427,,,,,,0.549898413,0.077951658,0,0,1,,0,363,363,432,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.551505,1,,,,,,165,WORD,"ID",16,invest,INVEST,m,0.551505,,,,,,0.549898413,0.077951658,0,0,1,,0,364,364,104,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.73851,1,,,,,,213,WORD,UN,33,intake,SQUEAL,m,0.73851,,,,,,0.549898413,0.077951658,0,0,1,,0,365,365,152,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.93584,1,,,,,,249,NW,UN,16,milted,BATROL,z,0.93584,,,,,,0.549898413,0.077951658,0,0,1,,0,366,366,428,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.65262,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,0.65262,,,,,,0.549898413,0.077951658,0,0,1,,0,367,367,156,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.590945,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,0.590945,,,,,,0.549898413,0.077951658,0,0,1,,0,368,368,298,1,
