counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.77037,,,,,,,,0.77037,1,,,,,,228,WORD,UN,33,kidney,MASTER,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,290,290,167,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.583735,,,,,,,,0.583735,1,,,,,,23,WORD,UN,16,praise,WEALTH,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,291,291,202,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.511545,,,,,,,,0.511545,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,292,292,182,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.533625,,,,,,,,0.533625,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,293,293,9,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.58128,,,,,,,,0.58128,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,294,294,250,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54469,,,,,,,,0.54469,1,,,,,,179,WORD,"ID",16,basket,BASKET,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,295,295,118,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.50692,,,,,,,,0.50692,0,,,,,,352,NW,"ID",33,tringe,TRINGE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,296,296,291,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.60323,,,,,,,,0.60323,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,297,297,288,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.651425,,,,,,,,0.651425,1,,,,,,414,NW,"ID",16,serbol,SERBOL,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,298,298,353,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68351,,,,,,,,0.68351,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,299,299,52,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.68309,,,,,,,,0.68309,1,,,,,,419,NW,"ID",16,slount,SLOUNT,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,300,300,358,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54461,,,,,,,,0.54461,1,,,,,,25,WORD,UN,16,sprint,DOMAIN,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,301,301,204,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.786565,,,,,,,,0.786565,1,,,,,,49,WORD,UN,16,snatch,SURVEY,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,302,302,228,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.56271,,,,,,,,0.56271,1,,,,,,354,NW,"ID",33,virlex,VIRLEX,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,303,303,293,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.67008,,,,,,,,0.67008,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,304,304,161,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5679,,,,,,,,0.5679,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,305,305,251,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.53465,,,,,,,,0.53465,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,306,306,141,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.47978,,,,,,,,0.47978,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,307,307,27,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.551685,,,,,,,,0.551685,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,308,308,247,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.485145,,,,,,,,0.485145,1,,,,,,27,WORD,UN,16,comedy,SCREAM,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,309,309,206,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.446935,,,,,,,,0.446935,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,310,310,10,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.435025,,,,,,,,0.435025,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,311,311,30,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.54413,,,,,,,,0.54413,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,312,312,367,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.57648,,,,,,,,0.57648,1,,,,,,448,NW,UN,33,brunge,SADENT,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,313,313,387,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.45516,,,,,,,,0.45516,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,314,314,149,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.56676,,,,,,,,0.56676,1,,,,,,76,WORD,"ID",33,exotic,EXOTIC,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,315,315,15,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.593615,,,,,,,,0.593615,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,316,316,398,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.44511,,,,,,,,0.44511,1,,,,,,39,WORD,UN,16,convey,INSECT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,317,317,218,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.529415,,,,,,,,0.529415,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,318,318,133,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.697565,,,,,,,,0.697565,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,319,319,388,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.65743,,,,,,,,0.65743,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,320,320,297,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.61853,,,,,,,,0.61853,1,,,,,,267,NW,UN,16,packes,PASINK,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,321,321,446,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.569305,,,,,,,,0.569305,1,,,,,,394,NW,"ID",16,spaqux,SPAQUX,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,322,322,333,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5234,,,,,,,,0.5234,1,,,,,,389,NW,"ID",16,witmer,WITMER,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,323,323,328,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.49724,,,,,,,,0.49724,0,,,,,,431,NW,UN,33,lunker,CHRUMS,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,324,324,370,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.60712,,,,,,,,0.60712,1,,,,,,269,NW,UN,16,wrimsy,ORCHET,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,325,325,448,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.577125,,,,,,,,0.577125,1,,,,,,56,WORD,UN,16,change,AMBUSH,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,326,326,235,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.493045,,,,,,,,0.493045,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,327,327,35,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54088,,,,,,,,0.54088,1,,,,,,126,WORD,"ID",16,enough,ENOUGH,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,328,328,65,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64954,,,,,,,,0.64954,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,329,329,135,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63652,,,,,,,,0.63652,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,330,330,411,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.07344,,,,,,,,1.07344,1,,,,,,162,WORD,"ID",16,candle,CANDLE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,331,331,101,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.616835,,,,,,,,0.616835,0,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,332,332,122,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.529755,,,,,,,,0.529755,1,,,,,,48,WORD,UN,16,survey,WALNUT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,333,333,227,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.84173,,,,,,,,0.84173,1,,,,,,288,NW,UN,16,starby,YACEUP,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,334,334,467,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.59432,,,,,,,,0.59432,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,335,335,34,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.60617,,,,,,,,0.60617,1,,,,,,264,NW,UN,16,distar,VACKEL,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,336,336,443,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.480615,,,,,,,,0.480615,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,337,337,130,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65036,,,,,,,,0.65036,1,,,,,,11,WORD,UN,16,amount,CRUISE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,338,338,190,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.68834,,,,,,,,0.68834,1,,,,,,379,NW,"ID",16,auting,AUTING,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,339,339,318,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.590425,,,,,,,,0.590425,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,340,340,147,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.540025,,,,,,,,0.540025,1,,,,,,426,NW,UN,33,schind,URIVEL,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,341,341,365,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63357,,,,,,,,0.63357,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,342,342,41,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.67792,,,,,,,,0.67792,1,,,,,,391,NW,"ID",16,theldy,THELDY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,343,343,330,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.107025,,,,,,,,1.107025,1,,,,,,392,NW,"ID",16,rouncy,ROUNCY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,344,344,331,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.94457,,,,,,,,0.94457,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,345,345,298,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.633545,,,,,,,,0.633545,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,346,346,264,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.55852,,,,,,,,0.55852,1,,,,,,415,NW,"ID",16,higsta,HIGSTA,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,347,347,354,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.73564,,,,,,,,0.73564,1,,,,,,134,WORD,"ID",16,staple,STAPLE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,348,348,73,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.525665,,,,,,,,0.525665,1,,,,,,164,WORD,"ID",16,market,MARKET,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,349,349,103,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.602425,,,,,,,,0.602425,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,350,350,374,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.589015,,,,,,,,0.589015,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,351,351,285,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.542665,,,,,,,,0.542665,1,,,,,,163,WORD,"ID",16,string,STRING,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,352,352,102,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.583795,,,,,,,,0.583795,0,,,,,,83,WORD,"ID",33,result,RESULT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,353,353,22,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.624665,,,,,,,,0.624665,1,,,,,,299,NW,UN,16,yarion,STURCH,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,354,354,478,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.67593,,,,,,,,0.67593,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,355,355,169,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.57591,,,,,,,,0.57591,1,,,,,,294,NW,UN,16,gleath,INHORT,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,356,356,473,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.663475,,,,,,,,0.663475,1,,,,,,374,NW,"ID",16,sliant,SLIANT,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,357,357,313,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.566875,,,,,,,,0.566875,1,,,,,,384,NW,"ID",16,guesco,GUESCO,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,358,358,323,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.57301,,,,,,,,0.57301,1,,,,,,393,NW,"ID",16,ganous,GANOUS,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,359,359,332,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.62456,,,,,,,,0.62456,1,,,,,,276,NW,UN,16,petain,YARMON,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,360,360,455,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.579235,,,,,,,,0.579235,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,361,361,304,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5305,,,,,,,,0.5305,1,,,,,,246,NW,UN,16,blarge,PIATON,z,,,,,,,0.130555586,-0.235185264,0,0,0,space,0,362,362,425,1,2.38261
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.79458,,,,,,,,0.79458,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,363,363,11,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.533565,,,,,,,,0.533565,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,364,364,276,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.587785,,,,,,,,0.587785,1,,,,,,256,NW,UN,16,veniod,INLORS,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,365,365,435,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.503725,,,,,,,,0.503725,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,366,366,282,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55692,,,,,,,,0.55692,1,,,,,,132,WORD,"ID",16,strong,STRONG,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,367,367,71,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.53762,,,,,,,,0.53762,1,,,,,,1,WORD,UN,16,ethnic,FRIGHT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,368,368,180,1,
