counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.57776,1,,,,,,154,WORD,UN,16,lizard,AUTHOR,m,0.57776,,,,,,0.946716261,-0.400123929,0,0,0,,0,294,294,213,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.663365,1,,,,,,87,WORD,UN,33,sprawl,FILTER,m,0.663365,,,,,,0.946716261,-0.400123929,0,0,0,,0,295,295,146,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.517965,1,,,,,,446,NW,"ID",33,runamo,RUNAMO,z,0.517965,,,,,,0.946716261,-0.400123929,0,0,0,,0,296,296,265,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.53358,1,,,,,,84,WORD,UN,33,strand,MORTAL,m,0.53358,,,,,,0.946716261,-0.400123929,0,0,0,,0,297,297,143,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.50975,1,,,,,,210,WORD,"ID",33,monkey,MONKEY,m,0.50975,,,,,,0.946716261,-0.400123929,0,0,0,,0,298,298,29,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.56585,1,,,,,,372,NW,UN,16,bigent,RAMILY,z,0.56585,,,,,,0.946716261,-0.400123929,0,0,0,,0,299,299,431,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.604105,1,,,,,,143,WORD,UN,16,sponge,REASON,m,0.604105,,,,,,0.946716261,-0.400123929,0,0,0,,0,300,300,202,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.49128,1,,,,,,28,WORD,"ID",16,comedy,COMEDY,m,0.49128,,,,,,0.946716261,-0.400123929,0,0,0,,0,301,301,87,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.504225,1,,,,,,463,NW,"ID",33,kispel,KISPEL,z,0.504225,,,,,,0.946716261,-0.400123929,0,0,0,,0,302,302,282,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.58143,1,,,,,,343,NW,UN,33,scrily,AIMOSY,z,0.58143,,,,,,0.946716261,-0.400123929,0,0,0,,0,303,303,402,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.67116,1,,,,,,314,NW,UN,33,laston,SPRINE,z,0.67116,,,,,,0.946716261,-0.400123929,0,0,0,,0,304,304,373,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.5861,1,,,,,,122,WORD,UN,16,strike,LINGER,m,0.5861,,,,,,0.946716261,-0.400123929,0,0,0,,0,305,305,181,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.61835,1,,,,,,237,WORD,"ID",33,poster,POSTER,m,0.61835,,,,,,0.946716261,-0.400123929,0,0,0,,0,306,306,56,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.554665,1,,,,,,41,WORD,"ID",16,spring,SPRING,m,0.554665,,,,,,0.946716261,-0.400123929,0,0,0,,0,307,307,100,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.567855,1,,,,,,386,NW,UN,16,gronce,ANCUST,z,0.567855,,,,,,0.946716261,-0.400123929,0,0,0,,0,308,308,445,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.52809,1,,,,,,339,NW,UN,33,fiatch,FACHOW,z,0.52809,,,,,,0.946716261,-0.400123929,0,0,0,,0,309,309,398,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.5125,1,,,,,,217,WORD,"ID",33,liquor,LIQUOR,m,0.5125,,,,,,0.946716261,-0.400123929,0,0,0,,0,310,310,36,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.507165,1,,,,,,442,NW,"ID",33,aboune,ABOUNE,z,0.507165,,,,,,0.946716261,-0.400123929,0,0,0,,0,311,311,261,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.59092,1,,,,,,208,WORD,"ID",33,hockey,HOCKEY,m,0.59092,,,,,,0.946716261,-0.400123929,0,0,0,,0,312,312,27,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.497855,1,,,,,,401,NW,UN,16,syntic,MUSTIL,z,0.497855,,,,,,0.946716261,-0.400123929,0,0,0,,0,313,313,460,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.52146,0,,,,,,344,NW,UN,33,absend,SCRILY,z,0.52146,,,,,,0.946716261,-0.400123929,0,0,0,,0,314,314,403,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.60314,1,,,,,,205,WORD,"ID",33,lounge,LOUNGE,m,0.60314,,,,,,0.946716261,-0.400123929,0,0,0,,0,315,315,24,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.520525,1,,,,,,187,WORD,"ID",33,course,COURSE,m,0.520525,,,,,,0.946716261,-0.400123929,0,0,0,,0,316,316,6,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.51312,1,,,,,,426,NW,"ID",33,urivel,URIVEL,z,0.51312,,,,,,0.946716261,-0.400123929,0,0,0,,0,317,317,245,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.554725,1,,,,,,466,NW,"ID",33,hocite,HOCITE,z,0.554725,,,,,,0.946716261,-0.400123929,0,0,0,,0,318,318,285,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.615575,1,,,,,,461,NW,"ID",33,justre,JUSTRE,z,0.615575,,,,,,0.946716261,-0.400123929,0,0,0,,0,319,319,280,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.54776,1,,,,,,264,NW,"ID",16,vackel,VACKEL,z,0.54776,,,,,,0.946716261,-0.400123929,0,0,0,,0,320,320,323,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.60491,1,,,,,,42,WORD,"ID",16,chapel,CHAPEL,m,0.60491,,,,,,0.946716261,-0.400123929,0,0,0,,0,321,321,101,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.584655,1,,,,,,137,WORD,UN,16,melody,FINGER,m,0.584655,,,,,,0.946716261,-0.400123929,0,0,0,,0,322,322,196,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.63077,1,,,,,,303,NW,UN,33,cludie,FIREAM,z,0.63077,,,,,,0.946716261,-0.400123929,0,0,0,,0,323,323,362,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.65908,1,,,,,,155,WORD,UN,16,cradle,LIZARD,m,0.65908,,,,,,0.946716261,-0.400123929,0,0,0,,0,324,324,214,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.53414,1,,,,,,164,WORD,UN,16,invest,MARKET,m,0.53414,,,,,,0.946716261,-0.400123929,0,0,0,,0,325,325,223,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.539355,1,,,,,,458,NW,"ID",33,barcet,BARCET,z,0.539355,,,,,,0.946716261,-0.400123929,0,0,0,,0,326,326,277,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.71479,1,,,,,,276,NW,"ID",16,yarmon,YARMON,z,0.71479,,,,,,0.946716261,-0.400123929,0,0,0,,0,327,327,335,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.55225,1,,,,,,147,WORD,UN,16,custom,GARLIC,m,0.55225,,,,,,0.946716261,-0.400123929,0,0,0,,0,328,328,206,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.60731,1,,,,,,101,WORD,UN,33,direct,WRENCH,m,0.60731,,,,,,0.946716261,-0.400123929,0,0,0,,0,329,329,160,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.604015,1,,,,,,158,WORD,UN,16,detail,ISLAND,m,0.604015,,,,,,0.946716261,-0.400123929,0,0,0,,0,330,330,217,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.55137,1,,,,,,256,NW,"ID",16,inlors,INLORS,z,0.55137,,,,,,0.946716261,-0.400123929,0,0,0,,0,331,331,315,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,1.0545,1,,,,,,176,WORD,UN,16,advent,STRIFE,m,1.0545,,,,,,0.946716261,-0.400123929,0,0,0,,0,332,332,235,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.60112,1,,,,,,380,NW,UN,16,huniek,CAVORY,z,0.60112,,,,,,0.946716261,-0.400123929,0,0,0,,0,333,333,439,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.70882,1,,,,,,449,NW,"ID",33,brunge,BRUNGE,z,0.70882,,,,,,0.946716261,-0.400123929,0,0,0,,0,334,334,268,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.58144,1,,,,,,273,NW,"ID",16,sortel,SORTEL,z,0.58144,,,,,,0.946716261,-0.400123929,0,0,0,,0,335,335,332,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.61544,1,,,,,,65,WORD,UN,33,gospel,SYMBOL,m,0.61544,,,,,,0.946716261,-0.400123929,0,0,0,,0,336,336,124,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.56896,1,,,,,,141,WORD,UN,16,spruce,ORPHAN,m,0.56896,,,,,,0.946716261,-0.400123929,0,0,0,,0,337,337,200,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.553655,1,,,,,,414,NW,UN,16,higsta,SERBOL,z,0.553655,,,,,,0.946716261,-0.400123929,0,0,0,,0,338,338,473,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.548,1,,,,,,200,WORD,"ID",33,beacon,BEACON,m,0.548,,,,,,0.946716261,-0.400123929,0,0,0,,0,339,339,19,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.54445,1,,,,,,441,NW,"ID",33,rastoe,RASTOE,z,0.54445,,,,,,0.946716261,-0.400123929,0,0,0,,0,340,340,260,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.61696,1,,,,,,381,NW,UN,16,sarley,HUNIEK,z,0.61696,,,,,,0.946716261,-0.400123929,0,0,0,,0,341,341,440,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.81844,1,,,,,,260,NW,"ID",16,unject,UNJECT,z,0.81844,,,,,,0.946716261,-0.400123929,0,0,0,,0,342,342,319,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.538805,1,,,,,,465,NW,"ID",33,whivex,WHIVEX,z,0.538805,,,,,,0.946716261,-0.400123929,0,0,0,,0,343,343,284,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.688165,1,,,,,,98,WORD,UN,33,fluent,BELONG,m,0.688165,,,,,,0.946716261,-0.400123929,0,0,0,,0,344,344,157,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.674795,1,,,,,,16,WORD,"ID",16,faucet,FAUCET,m,0.674795,,,,,,0.946716261,-0.400123929,0,0,0,,0,345,345,75,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.75971,1,,,,,,364,NW,UN,16,guairt,IMPOTE,z,0.75971,,,,,,0.946716261,-0.400123929,0,0,0,,0,346,346,423,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.68222,1,,,,,,475,NW,"ID",33,pebric,PEBRIC,z,0.68222,,,,,,0.946716261,-0.400123929,0,0,0,,0,347,347,294,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.518035,1,,,,,,362,NW,UN,16,breali,TIREAU,z,0.518035,,,,,,0.946716261,-0.400123929,0,0,0,,0,348,348,421,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.575955,1,,,,,,153,WORD,UN,16,author,BEHOLD,m,0.575955,,,,,,0.946716261,-0.400123929,0,0,0,,0,349,349,212,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.583575,1,,,,,,4,WORD,"ID",16,trench,TRENCH,m,0.583575,,,,,,0.946716261,-0.400123929,0,0,0,,0,350,350,63,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.53548,1,,,,,,278,NW,"ID",16,unighs,UNIGHS,z,0.53548,,,,,,0.946716261,-0.400123929,0,0,0,,0,351,351,337,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.650085,1,,,,,,478,NW,"ID",33,acrise,ACRISE,z,0.650085,,,,,,0.946716261,-0.400123929,0,0,0,,0,352,352,297,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.55671,1,,,,,,460,NW,"ID",33,mingar,MINGAR,z,0.55671,,,,,,0.946716261,-0.400123929,0,0,0,,0,353,353,279,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.531585,1,,,,,,439,NW,"ID",33,limpor,LIMPOR,z,0.531585,,,,,,0.946716261,-0.400123929,0,0,0,,0,354,354,258,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.5146,0,,,,,,108,WORD,UN,33,wonder,RECKON,m,0.5146,,,,,,0.946716261,-0.400123929,0,0,0,,0,355,355,167,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.499255,0,,,,,,110,WORD,UN,33,induce,POLITE,m,0.499255,,,,,,0.946716261,-0.400123929,0,0,0,,0,356,356,169,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.51307,1,,,,,,103,WORD,UN,33,studio,BOUNCE,m,0.51307,,,,,,0.946716261,-0.400123929,0,0,0,,0,357,357,162,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.591845,1,,,,,,308,NW,UN,33,amiloy,PSETCH,z,0.591845,,,,,,0.946716261,-0.400123929,0,0,0,,0,358,358,367,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,1.105155,1,,,,,,177,WORD,UN,16,inform,ADVENT,m,1.105155,,,,,,0.946716261,-0.400123929,0,0,0,,0,359,359,236,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.50275,1,,,,,,60,WORD,"ID",16,pencil,PENCIL,m,0.50275,,,,,,0.946716261,-0.400123929,0,0,0,,0,360,360,119,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.75488,1,,,,,,282,NW,"ID",16,porlex,PORLEX,z,0.75488,,,,,,0.946716261,-0.400123929,0,0,0,,0,361,361,341,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.571915,1,,,,,,302,NW,UN,33,fiream,MILUER,z,0.571915,,,,,,0.946716261,-0.400123929,0,0,0,space,0,362,362,361,1,2.187585
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.71446,1,,,,,,435,NW,"ID",33,impurb,IMPURB,z,0.71446,,,,,,0.946716261,-0.400123929,0,0,0,,0,363,363,254,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.70903,1,,,,,,86,WORD,UN,33,filter,RODENT,m,0.70903,,,,,,0.946716261,-0.400123929,0,0,0,,0,364,364,145,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.534995,1,,,,,,157,WORD,UN,16,island,DRAGON,m,0.534995,,,,,,0.946716261,-0.400123929,0,0,0,,0,365,365,216,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.543435,1,,,,,,81,WORD,UN,33,stigma,FRIEND,m,0.543435,,,,,,0.946716261,-0.400123929,0,0,0,,0,366,366,140,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.65096,1,,,,,,437,NW,"ID",33,snapel,SNAPEL,z,0.65096,,,,,,0.946716261,-0.400123929,0,0,0,,0,367,367,256,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.550515,1,,,,,,195,WORD,"ID",33,resign,RESIGN,m,0.550515,,,,,,0.946716261,-0.400123929,0,0,0,,0,368,368,14,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.587025,1,,,,,,14,WORD,"ID",16,almost,ALMOST,m,0.587025,,,,,,0.946716261,-0.400123929,0,0,0,,0,369,369,73,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.569965,1,,,,,,331,NW,UN,33,vangue,GILFEW,z,0.569965,,,,,,0.946716261,-0.400123929,0,0,0,,0,370,370,390,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.73416,1,,,,,,417,NW,UN,16,suidle,EAROUD,z,0.73416,,,,,,0.946716261,-0.400123929,0,0,0,,0,371,371,476,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.62889,1,,,,,,368,NW,UN,16,wronch,HORNAL,z,0.62889,,,,,,0.946716261,-0.400123929,0,0,0,,0,372,372,427,1,
,,,,,,,,,,,,,,,,,,5cf5134c8f8ff80019e76721,2020-11-27_10h21.59.728,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.580555,1,,,,,,151,WORD,UN,16,rocket,MYSTIC,m,0.580555,,,,,,0.946716261,-0.400123929,0,0,0,,0,373,373,210,1,
